k,type,score,label
2,Kmeans,0.243669,0
2,Kmeans,0.384487,1
2,Kmeans,0.248683,1
2,Kmeans,0.359586,1
2,Kmeans,0.370582,1
2,Kmeans,0.332551,0
2,Kmeans,0.161225,0
2,Kmeans,0.239919,1
2,Kmeans,0.413925,1
2,Kmeans,0.15636,1
2,Kmeans,0.262448,1
2,Kmeans,0.176863,0
2,Kmeans,0.337582,1
2,Kmeans,0.374189,1
2,Kmeans,0.311759,0
2,Kmeans,0.069644,1
2,Kmeans,0.420271,1
2,Kmeans,0.264585,0
2,Kmeans,0.134106,0
2,Kmeans,0.084297,1
2,Kmeans,0.056945,1
2,Kmeans,0.322704,1
2,Kmeans,0.313923,0
2,Kmeans,0.205063,1
2,Kmeans,0.113465,0
2,Kmeans,0.254735,0
2,Kmeans,0.384143,1
2,Kmeans,0.159047,1
2,Kmeans,0.187137,0
2,Kmeans,0.307289,1
2,Kmeans,0.274323,1
2,Kmeans,0.319797,0
2,Kmeans,0.228058,0
2,Kmeans,0.358721,1
2,Kmeans,0.397185,1
2,Kmeans,0.06774,0
2,Kmeans,0.26646,0
2,Kmeans,0.047957,1
2,Kmeans,0.313343,0
2,Kmeans,0.110295,0
2,Kmeans,-0.030394,0
2,Kmeans,0.252749,1
2,Kmeans,-0.034038,0
2,Kmeans,0.341178,1
2,Kmeans,0.111004,1
2,Kmeans,0.113374,1
2,Kmeans,0.256737,1
2,Kmeans,0.158869,0
2,Kmeans,0.391076,1
2,Kmeans,0.327894,1
2,Kmeans,0.067461,0
2,Kmeans,0.371272,1
2,Kmeans,0.290918,0
2,Kmeans,0.352506,1
2,Kmeans,0.12065,0
2,Kmeans,0.200754,0
2,Kmeans,0.401793,1
2,Kmeans,0.249119,0
2,Kmeans,0.24766,0
2,Kmeans,0.259039,0
2,Kmeans,0.171352,1
2,Kmeans,0.164257,0
2,Kmeans,0.241731,1
2,Kmeans,0.318061,0
2,Kmeans,0.246548,0
2,Kmeans,0.162108,0
2,Kmeans,0.227037,1
2,Kmeans,0.114381,0
2,Kmeans,0.136563,0
2,Kmeans,0.317718,0
2,Kmeans,0.139507,0
2,Kmeans,0.283095,0
2,Kmeans,0.11338,1
2,Kmeans,0.301095,1
2,Kmeans,0.415993,1
2,Kmeans,0.293133,0
2,Kmeans,0.383546,1
2,Kmeans,0.302446,1
2,Kmeans,0.388616,1
2,Kmeans,0.390523,1
2,Kmeans,0.243188,0
2,Kmeans,0.293795,1
2,Kmeans,0.342994,1
2,Kmeans,0.412601,1
2,Kmeans,0.121239,0
2,Kmeans,0.429029,1
2,Kmeans,0.356703,1
2,Kmeans,0.287193,1
2,Kmeans,0.430479,1
2,Kmeans,0.106997,1
2,Kmeans,-0.007456,0
2,Kmeans,0.100611,0
2,Kmeans,0.023166,0
2,Kmeans,0.186012,1
2,Kmeans,0.247397,0
2,Kmeans,0.27492,1
2,Kmeans,0.400134,1
2,Kmeans,0.171342,0
2,Kmeans,0.395495,1
2,Kmeans,0.3162,1
2,Kmeans,0.247558,0
2,Kmeans,0.252471,1
2,Kmeans,0.118729,0
2,Kmeans,0.252512,0
2,Kmeans,0.055314,1
2,Kmeans,0.34344,1
2,Kmeans,0.241969,0
2,Kmeans,0.396411,1
2,Kmeans,0.289133,0
2,Kmeans,0.234483,0
2,Kmeans,0.327326,0
2,Kmeans,0.118671,0
2,Kmeans,0.115163,0
2,Kmeans,0.109526,1
2,Kmeans,0.266184,1
2,Kmeans,0.250331,0
2,Kmeans,0.299497,1
2,Kmeans,0.201396,0
2,Kmeans,0.318026,0
2,Kmeans,0.396533,1
2,Kmeans,0.121742,0
2,Kmeans,0.124326,1
2,Kmeans,0.424075,1
2,Kmeans,0.429324,1
2,Kmeans,0.253378,0
2,Kmeans,0.199729,1
2,Kmeans,0.41008,1
2,Kmeans,0.281519,0
2,Kmeans,0.399419,1
2,Kmeans,0.409707,1
2,Kmeans,-0.041673,0
2,Kmeans,0.248528,0
2,Kmeans,0.202729,1
2,Kmeans,0.212809,0
2,Kmeans,0.242919,0
2,Kmeans,0.410853,1
2,Kmeans,0.265747,0
2,Kmeans,0.133316,1
2,Kmeans,0.287827,0
2,Kmeans,0.257889,1
2,Kmeans,0.372456,1
2,Kmeans,0.409164,1
2,Kmeans,0.307146,0
2,Kmeans,0.400415,1
2,Kmeans,0.346978,1
2,Kmeans,-0.006149,0
2,Kmeans,0.41348,1
2,Kmeans,0.298909,0
2,Kmeans,0.197425,1
2,Kmeans,0.275392,1
2,Kmeans,0.115387,0
2,Kmeans,0.260559,0
2,Kmeans,0.319755,0
2,Kmeans,0.282937,1
2,Kmeans,0.250195,0
2,Kmeans,0.13855,1
2,Kmeans,0.367488,1
2,Kmeans,0.31231,0
2,Kmeans,0.39984,1
2,Kmeans,-0.031456,0
2,Kmeans,0.381221,1
2,Kmeans,0.30676,0
2,Kmeans,0.399647,1
2,Kmeans,0.268208,0
2,Kmeans,0.308589,0
2,Kmeans,0.01731,0
2,Kmeans,0.242562,1
2,Kmeans,0.240561,0
2,Kmeans,0.287238,1
2,Kmeans,0.369016,1
2,Kmeans,0.264737,1
2,Kmeans,0.320598,0
2,Kmeans,0.262419,0
2,Kmeans,0.254771,1
2,Kmeans,0.284191,0
2,Kmeans,0.171295,0
2,Kmeans,0.396256,1
2,Kmeans,0.273245,0
2,Kmeans,0.340121,1
2,Kmeans,0.397769,1
2,Kmeans,0.183829,1
2,Kmeans,0.189514,0
2,Kmeans,0.207092,0
2,Kmeans,0.398697,1
2,Kmeans,0.372566,1
2,Kmeans,0.305891,0
2,Kmeans,0.309746,0
2,Kmeans,0.121273,1
2,Kmeans,0.415668,1
2,Kmeans,0.233327,1
2,Kmeans,0.118713,0
2,Kmeans,0.406496,1
2,Kmeans,0.302591,0
2,Kmeans,0.399356,1
2,Kmeans,0.258837,1
2,Kmeans,0.24432,0
2,Kmeans,0.335144,0
2,Kmeans,0.268748,1
2,Kmeans,0.08715,0
2,Kmeans,0.118355,0
2,Kmeans,0.358767,1
2,Kmeans,0.225218,1
2,Kmeans,0.284591,1
2,Kmeans,0.422277,1
2,Kmeans,0.198481,1
2,Kmeans,0.358994,1
2,Kmeans,0.29843,0
2,Kmeans,0.297176,0
2,Kmeans,0.279879,0
2,Kmeans,0.2533,1
2,Kmeans,-0.01075,0
2,Kmeans,0.114172,1
2,Kmeans,0.173182,1
2,Kmeans,0.364396,1
2,Kmeans,0.385793,1
2,Kmeans,0.406534,1
2,Kmeans,0.296504,1
2,Kmeans,0.104547,0
2,Kmeans,0.106537,1
2,Kmeans,0.164021,1
2,Kmeans,0.231363,0
2,Kmeans,0.298025,0
2,Kmeans,0.226956,0
2,Kmeans,-0.031991,0
2,Kmeans,0.043056,0
2,Kmeans,0.235936,0
2,Kmeans,0.190628,1
2,Kmeans,0.289006,1
2,Kmeans,0.061266,0
2,Kmeans,0.097384,1
2,Kmeans,0.114976,0
2,Kmeans,0.311815,0
2,Kmeans,0.253475,0
2,Kmeans,0.316623,1
2,Kmeans,0.170796,0
2,Kmeans,0.064166,0
2,Kmeans,0.417699,1
2,Kmeans,0.292777,0
2,Kmeans,0.230056,0
2,Kmeans,0.143094,1
2,Kmeans,0.119289,1
2,Kmeans,0.223958,1
2,Kmeans,0.049405,0
2,Kmeans,0.129787,1
2,Kmeans,0.184025,0
2,Kmeans,0.163335,0
2,Kmeans,-0.018548,0
2,Kmeans,0.384637,1
2,Kmeans,0.309572,0
2,Kmeans,0.287867,1
2,Kmeans,0.279512,0
2,Kmeans,0.079938,0
2,Kmeans,0.146562,0
2,Kmeans,0.283626,0
2,Kmeans,0.392396,1
2,Kmeans,0.304948,0
2,Kmeans,0.074013,0
2,Kmeans,0.309668,1
2,Kmeans,0.006796,0
2,Kmeans,0.417846,1
2,Kmeans,0.230726,1
2,Kmeans,0.315558,1
2,Kmeans,0.385314,1
2,Kmeans,0.217515,1
2,Kmeans,0.308575,0
2,Kmeans,0.19706,0
2,Kmeans,0.30232,1
2,Kmeans,0.288551,0
2,Kmeans,0.28518,0
2,Kmeans,0.318173,1
2,Kmeans,0.346855,1
2,Kmeans,0.097598,0
2,Kmeans,0.356394,1
2,Kmeans,0.208374,0
2,Kmeans,0.274388,0
2,Kmeans,0.40012,1
2,Kmeans,0.214953,0
2,Kmeans,0.264815,0
2,Kmeans,0.20631,0
2,Kmeans,0.237689,0
2,Kmeans,0.208855,0
2,Kmeans,0.036518,0
2,Kmeans,0.320445,0
2,Kmeans,0.280906,0
2,Kmeans,0.096575,1
2,Kmeans,0.071964,0
2,Kmeans,0.222669,0
2,Kmeans,0.384291,1
2,Kmeans,0.24168,0
2,Kmeans,0.410273,1
2,Kmeans,0.416861,1
2,Kmeans,0.082371,0
2,Kmeans,0.093969,1
2,Kmeans,0.35198,1
2,Kmeans,0.056201,1
2,Kmeans,0.122792,0
2,Kmeans,0.419788,1
2,Kmeans,0.065691,1
2,Kmeans,0.305295,0
2,Kmeans,0.297235,0
2,Kmeans,0.302916,1
2,Kmeans,0.217481,0
2,Kmeans,0.27805,1
2,Kmeans,0.395043,1
2,Kmeans,0.097832,0
2,Kmeans,0.433574,1
2,Kmeans,0.410437,1
2,Kmeans,0.23941,0
2,Kmeans,0.057969,1
2,Kmeans,0.128646,1
2,Kmeans,0.178489,0
2,Kmeans,0.112869,0
2,Kmeans,0.312629,0
2,Kmeans,0.253948,0
2,Kmeans,0.220069,1
2,Kmeans,0.389483,1
2,Kmeans,0.430464,1
2,Kmeans,0.295656,0
2,Kmeans,0.305752,0
2,Kmeans,-0.006394,0
2,Kmeans,0.011873,0
2,Kmeans,0.192873,1
2,Kmeans,0.150655,0
2,Kmeans,0.380073,1
2,Kmeans,0.251665,1
2,Kmeans,0.26142,1
2,Kmeans,0.284874,1
2,Kmeans,0.267558,0
2,Kmeans,0.084368,0
2,Kmeans,0.226089,1
2,Kmeans,0.243493,1
2,Kmeans,0.213916,1
2,Kmeans,0.335595,1
2,Kmeans,0.354126,1
2,Kmeans,0.386012,1
2,Kmeans,0.302096,1
2,Kmeans,0.135608,0
2,Kmeans,0.252632,0
2,Kmeans,0.350412,1
2,Kmeans,0.071124,1
2,Kmeans,0.339233,1
2,Kmeans,0.214879,0
2,Kmeans,0.41277,1
2,Kmeans,0.387292,1
2,Kmeans,0.261817,1
2,Kmeans,0.278717,0
2,Kmeans,0.401058,1
2,Kmeans,0.389874,1
2,Kmeans,0.046119,0
2,Kmeans,0.232641,1
2,Kmeans,0.014376,0
2,Kmeans,0.017489,0
2,Kmeans,0.297559,0
2,Kmeans,0.290776,0
2,Kmeans,0.291303,0
2,Kmeans,0.181314,1
2,Kmeans,0.259278,1
2,Kmeans,0.396409,1
2,Kmeans,0.27426,1
2,Kmeans,0.382342,1
2,Kmeans,0.393889,1
2,Kmeans,0.276845,0
2,Kmeans,0.3062,0
2,Kmeans,0.211791,0
2,Kmeans,0.190788,0
2,Kmeans,0.28848,0
2,Kmeans,0.374923,1
2,Kmeans,0.19122,1
2,Kmeans,0.342044,0
2,Kmeans,0.231939,0
2,Kmeans,0.253178,0
2,Kmeans,0.260003,0
2,Kmeans,0.210279,0
2,Kmeans,0.420833,1
2,Kmeans,0.068004,0
2,Kmeans,0.239222,0
2,Kmeans,0.252296,0
2,Kmeans,0.396116,1
2,Kmeans,0.151466,0
2,Kmeans,0.224711,0
2,Kmeans,0.202885,0
2,Kmeans,0.178344,0
2,Kmeans,0.27023,1
2,Kmeans,0.416914,1
2,Kmeans,0.26834,1
2,Kmeans,0.232121,0
2,Kmeans,0.223771,0
2,Kmeans,0.377958,1
2,Kmeans,0.399203,1
2,Kmeans,0.337584,1
2,Kmeans,0.310294,0
2,Kmeans,0.151944,1
2,Kmeans,-0.028219,0
2,Kmeans,-0.002149,0
2,Kmeans,0.237052,0
2,Kmeans,0.092539,1
2,Kmeans,0.393862,1
2,Kmeans,0.196814,0
2,Kmeans,0.108833,1
2,Kmeans,0.237096,0
2,Kmeans,0.051176,0
2,Kmeans,0.173421,0
2,Kmeans,0.125549,0
2,Kmeans,0.084632,0
2,Kmeans,0.316391,0
2,Kmeans,0.06532,0
2,Kmeans,0.136703,0
2,Kmeans,0.407126,1
2,Kmeans,0.370951,1
2,Kmeans,0.247156,0
2,Kmeans,0.125735,1
2,Kmeans,0.251164,0
2,Kmeans,0.298509,1
2,Kmeans,0.043666,1
2,Kmeans,0.018517,0
2,Kmeans,0.259657,0
2,Kmeans,0.403563,1
2,Kmeans,0.139191,0
2,Kmeans,0.433075,1
2,Kmeans,0.161124,0
2,Kmeans,0.128959,1
2,Kmeans,0.206169,0
2,Kmeans,0.131966,1
2,Kmeans,0.25987,0
2,Kmeans,0.200908,1
2,Kmeans,-0.011512,0
2,Kmeans,0.161768,1
2,Kmeans,0.317332,0
2,Kmeans,0.419065,1
2,Kmeans,0.395208,1
2,Kmeans,0.150945,1
2,Kmeans,0.224163,0
2,Kmeans,0.314366,0
2,Kmeans,0.396257,1
2,Kmeans,0.237321,0
2,Kmeans,0.209467,0
2,Kmeans,0.392221,1
2,Kmeans,0.097067,1
2,Kmeans,0.283658,1
2,Kmeans,0.262242,0
2,Kmeans,0.369942,1
2,Kmeans,0.429848,1
2,Kmeans,0.197564,0
2,Kmeans,0.234281,0
2,Kmeans,0.399796,1
2,Kmeans,0.194394,0
2,Kmeans,-0.028459,0
2,Kmeans,0.21389,0
2,Kmeans,0.26987,0
2,Kmeans,0.13731,0
2,Kmeans,0.177876,0
2,Kmeans,0.32471,1
2,Kmeans,0.151843,0
2,Kmeans,0.271361,1
2,Kmeans,-0.03728,0
2,Kmeans,0.282402,0
2,Kmeans,0.31306,0
2,Kmeans,0.172796,0
2,Kmeans,0.228104,1
2,Kmeans,0.191532,1
2,Kmeans,0.392825,1
2,Kmeans,0.278776,0
2,Kmeans,0.062657,0
2,Kmeans,0.158512,1
2,Kmeans,0.109726,1
2,Kmeans,0.169967,0
2,Kmeans,0.230543,0
2,Kmeans,0.38522,1
2,Kmeans,0.285415,0
2,Kmeans,0.398983,1
2,Kmeans,0.355699,1
2,Kmeans,0.116201,1
2,Kmeans,0.291041,0
2,Kmeans,0.156238,0
2,Kmeans,0.406966,1
2,Kmeans,0.276922,1
2,Kmeans,0.069325,1
2,Kmeans,0.239959,1
2,Kmeans,0.278451,0
2,Kmeans,0.177407,0
2,Kmeans,0.312994,1
2,Kmeans,0.403101,1
2,Kmeans,0.202599,1
2,Kmeans,0.218325,1
2,Kmeans,0.045429,0
2,Kmeans,0.252212,1
2,Kmeans,-0.00137,0
2,Kmeans,0.08405,0
2,Kmeans,-0.029213,0
2,Kmeans,0.122339,0
2,Kmeans,0.159792,0
2,Kmeans,0.215368,1
2,Kmeans,0.347807,1
2,Kmeans,0.41251,1
2,Kmeans,0.345059,1
2,Kmeans,0.410206,1
2,Kmeans,0.327938,1
2,Kmeans,0.170192,1
2,Kmeans,-0.040315,0
2,Kmeans,0.225645,0
2,Kmeans,0.290447,0
2,Kmeans,0.182096,0
2,Kmeans,0.277355,0
2,Kmeans,0.317895,0
2,Kmeans,0.234983,1
2,Kmeans,0.263536,0
2,Kmeans,0.292216,0
2,Kmeans,0.351226,1
2,Kmeans,0.041192,0
2,Kmeans,0.199218,1
2,Kmeans,0.353105,1
2,Kmeans,0.019546,0
2,Kmeans,0.298042,0
2,Kmeans,0.280851,0
2,Kmeans,0.278914,0
2,Kmeans,0.121078,1
2,Kmeans,0.374223,1
2,Kmeans,0.30238,1
2,Kmeans,0.038307,0
2,Kmeans,0.191696,1
2,Kmeans,0.340434,1
2,Kmeans,0.43844,1
2,Kmeans,0.385172,1
2,Kmeans,0.115246,1
2,Kmeans,-0.01453,0
2,Kmeans,0.394951,1
2,Kmeans,0.286906,0
2,Kmeans,0.123121,1
2,Kmeans,0.398333,1
2,Kmeans,0.218719,0
2,Kmeans,-0.036057,0
2,Kmeans,0.434182,1
2,Kmeans,0.373382,1
2,Kmeans,0.310515,1
2,Kmeans,0.039947,0
2,Kmeans,0.262328,0
2,Kmeans,0.131409,1
2,Kmeans,0.135217,1
2,Kmeans,0.218685,0
2,Kmeans,0.188228,0
2,Kmeans,0.389998,1
2,Kmeans,0.290232,0
2,Kmeans,0.195524,0
2,Kmeans,0.254233,1
2,Kmeans,0.141677,0
2,Kmeans,0.366468,1
2,Kmeans,0.382483,1
2,Kmeans,-0.021961,0
2,Kmeans,0.07443,0
2,Kmeans,0.285098,0
2,Kmeans,0.067123,1
2,Kmeans,0.382685,1
2,Kmeans,0.41078,1
2,Kmeans,0.345069,1
2,Kmeans,0.33465,1
2,Kmeans,0.276005,1
2,Kmeans,0.236623,0
2,Kmeans,0.125431,1
2,Kmeans,0.298842,0
2,Kmeans,0.121514,0
2,Kmeans,-0.026747,0
2,Kmeans,0.101194,1
2,Kmeans,0.366715,1
2,Kmeans,0.047751,0
2,Kmeans,0.063263,1
2,Kmeans,0.308627,0
2,Kmeans,0.095572,1
2,Kmeans,0.185913,0
2,Kmeans,0.214835,0
2,Kmeans,0.254179,0
2,Kmeans,0.279457,0
2,Kmeans,0.186481,1
2,Kmeans,0.266144,1
2,Kmeans,0.145057,1
2,Kmeans,0.272001,1
2,Kmeans,0.406983,1
2,Kmeans,0.427615,1
2,Kmeans,0.335873,1
2,Kmeans,0.058139,0
2,Kmeans,0.252014,0
2,Kmeans,0.210722,0
2,Kmeans,0.16135,0
2,Kmeans,0.405881,1
2,Kmeans,0.158197,0
2,Kmeans,0.125645,0
2,Kmeans,0.29455,0
2,Kmeans,-0.033112,0
2,Kmeans,0.094578,0
2,Kmeans,0.107309,1
2,Kmeans,0.328696,1
2,Kmeans,0.304298,0
2,Kmeans,0.372745,1
2,Kmeans,0.407945,1
2,Kmeans,0.38338,1
2,Kmeans,0.288691,1
2,Kmeans,-0.009701,0
2,Kmeans,0.28519,0
2,Kmeans,0.31178,0
2,Kmeans,0.324446,0
2,Kmeans,0.199415,0
2,Kmeans,0.293244,0
2,Kmeans,0.052353,0
2,Kmeans,0.373417,1
2,Kmeans,0.283899,1
2,Kmeans,0.288889,0
2,Kmeans,-0.00665,0
2,Kmeans,0.164803,0
2,Kmeans,0.387847,1
2,Kmeans,0.050047,0
2,Kmeans,0.148058,0
2,Kmeans,0.294725,0
2,Kmeans,0.294004,0
2,Kmeans,0.28784,0
2,Kmeans,0.192092,0
2,Kmeans,0.217813,0
2,Kmeans,0.309448,0
2,Kmeans,0.286949,0
2,Kmeans,0.229713,0
2,Kmeans,0.276922,1
2,Kmeans,0.16544,1
2,Kmeans,0.296441,1
2,Kmeans,0.17295,0
2,Kmeans,0.058608,0
2,Kmeans,0.178647,1
2,Kmeans,0.42962,1
2,Kmeans,0.035709,0
2,Kmeans,0.40512,1
2,Kmeans,0.156962,0
2,Kmeans,0.325884,1
2,Kmeans,0.280663,0
2,Kmeans,0.183121,1
2,Kmeans,0.367028,1
2,Kmeans,0.172714,0
2,Kmeans,0.386035,1
2,Kmeans,0.10662,1
2,Kmeans,0.06643,0
2,Kmeans,0.205359,0
2,Kmeans,0.112056,0
2,Kmeans,0.208723,1
2,Kmeans,0.267094,1
2,Kmeans,0.192251,0
2,Kmeans,0.088311,0
2,Kmeans,0.325214,0
2,Kmeans,0.224223,1
2,Kmeans,0.401674,1
2,Kmeans,0.221353,0
2,Kmeans,0.402693,1
2,Kmeans,0.410509,1
2,Kmeans,0.243868,1
2,Kmeans,0.338545,1
2,Kmeans,0.28936,0
2,Kmeans,0.395421,1
2,Kmeans,0.100106,1
2,Kmeans,0.079787,0
2,Kmeans,0.391161,1
2,Kmeans,0.402449,1
2,Kmeans,0.390478,1
2,Kmeans,0.271411,0
2,Kmeans,0.231369,1
2,Kmeans,0.319009,0
2,Kmeans,0.085278,1
2,Kmeans,0.311252,1
2,Kmeans,0.359813,1
2,Kmeans,0.229905,0
2,Kmeans,0.320626,0
2,Kmeans,0.170536,0
2,Kmeans,0.424598,1
2,Kmeans,0.033046,0
2,Kmeans,0.342866,1
2,Kmeans,0.151998,1
2,Kmeans,-0.056525,0
2,Kmeans,0.43074,1
2,Kmeans,0.302181,0
2,Kmeans,0.083294,0
2,Kmeans,0.035454,0
2,Kmeans,0.272273,1
2,Kmeans,0.398487,1
2,Kmeans,-0.025553,0
2,Kmeans,0.152022,1
2,Kmeans,0.116398,0
2,Kmeans,0.152016,0
2,Kmeans,0.395595,1
2,Kmeans,0.118465,1
2,Kmeans,0.35586,1
2,Kmeans,0.188777,1
2,Kmeans,0.282572,0
2,Kmeans,0.076423,1
2,Kmeans,0.306806,0
2,Kmeans,0.056974,1
2,Kmeans,0.327492,0
2,Kmeans,0.350111,1
2,Kmeans,0.289501,0
2,Kmeans,0.124309,0
2,Kmeans,0.256598,1
2,Kmeans,0.277599,0
2,Kmeans,0.281848,0
2,Kmeans,0.120477,0
2,Kmeans,0.146357,0
2,Kmeans,0.289551,0
2,Kmeans,0.306508,0
2,Kmeans,0.056488,1
2,Kmeans,0.050012,1
2,Kmeans,0.197779,1
2,Kmeans,0.326083,1
2,Kmeans,0.297817,0
2,Kmeans,0.286187,0
2,Kmeans,0.19831,0
2,Kmeans,0.35548,1
2,Kmeans,0.267599,0
2,Kmeans,0.385365,1
2,Kmeans,0.113248,1
2,Kmeans,0.023895,0
2,Kmeans,0.310352,0
2,Kmeans,0.070206,1
2,Kmeans,0.229976,1
2,Kmeans,0.199317,1
2,Kmeans,0.228578,0
2,Kmeans,0.28387,1
2,Kmeans,0.288046,1
2,Kmeans,0.234455,1
2,Kmeans,0.116937,1
2,Kmeans,0.214261,0
2,Kmeans,0.265495,0
2,Kmeans,0.232163,0
2,Kmeans,0.263935,1
2,Kmeans,0.315266,1
2,Kmeans,0.199873,0
2,Kmeans,0.254026,1
2,Kmeans,0.202229,1
2,Kmeans,0.42261,1
2,Kmeans,0.031321,0
2,Kmeans,0.383433,1
2,Kmeans,0.239549,0
2,Kmeans,0.446138,1
2,Kmeans,0.18834,0
2,Kmeans,0.426905,1
2,Kmeans,0.40907,1
2,Kmeans,0.150423,1
2,Kmeans,0.347063,1
2,Kmeans,0.412892,1
2,Kmeans,0.344137,1
2,Kmeans,0.26556,1
2,Kmeans,0.131524,1
2,Kmeans,0.008593,0
2,Kmeans,0.138075,0
2,Kmeans,0.25736,1
2,Kmeans,0.284278,0
2,Kmeans,0.151516,0
2,Kmeans,0.407325,1
2,Kmeans,0.16099,0
2,Kmeans,0.217497,1
2,Kmeans,0.264526,0
2,Kmeans,0.094013,1
2,Kmeans,0.357588,1
2,Kmeans,0.172695,1
2,Kmeans,0.09871,1
2,Kmeans,0.41141,1
2,Kmeans,0.188923,1
2,Kmeans,0.008216,0
2,Kmeans,0.185318,1
2,Kmeans,0.299691,0
2,Kmeans,0.130399,0
2,Kmeans,0.274459,0
2,Kmeans,0.354893,1
2,Kmeans,-0.033589,0
2,Kmeans,-0.051073,0
2,Kmeans,0.261058,0
2,Kmeans,0.286538,0
2,Kmeans,0.309162,0
2,Kmeans,0.38477,1
2,Kmeans,0.192359,1
2,Kmeans,0.266627,0
2,Kmeans,0.061969,0
2,Kmeans,0.38878,1
2,Kmeans,0.048524,0
2,Kmeans,0.115197,0
2,Kmeans,0.293267,1
2,Kmeans,0.38857,1
2,Kmeans,0.30269,0
2,Kmeans,0.285212,0
2,Kmeans,0.41929,1
2,Kmeans,0.100793,1
2,Kmeans,0.033495,0
2,Kmeans,0.228622,1
2,Kmeans,0.152503,0
2,Kmeans,0.318436,0
2,Kmeans,0.088976,0
2,Kmeans,0.307723,0
2,Kmeans,0.292311,0
2,Kmeans,0.375814,1
2,Kmeans,0.112309,1
2,Kmeans,0.30399,0
2,Kmeans,0.292927,0
2,Kmeans,0.188982,1
2,Kmeans,0.057549,1
2,Kmeans,0.372165,1
2,Kmeans,0.437067,1
2,Kmeans,0.227936,1
2,Kmeans,0.118143,1
2,Kmeans,0.386517,1
2,Kmeans,0.08378,0
2,Kmeans,0.393911,1
2,Kmeans,0.275033,1
2,Kmeans,0.174718,0
2,Kmeans,0.046822,1
2,Kmeans,0.213526,0
2,Kmeans,0.211651,1
2,Kmeans,0.288208,0
2,Kmeans,0.425824,1
2,Kmeans,-0.043435,0
2,Kmeans,0.113133,1
2,Kmeans,0.198136,0
2,Kmeans,0.384619,1
2,Kmeans,0.402241,1
2,Kmeans,0.215816,1
2,Kmeans,0.385128,1
2,Kmeans,0.38486,1
2,Kmeans,-0.036578,0
2,Kmeans,0.169464,0
2,Kmeans,0.022519,0
2,Kmeans,0.374688,1
2,Kmeans,0.290956,0
2,Kmeans,0.14563,0
2,Kmeans,0.340437,1
2,Kmeans,0.087713,1
2,Kmeans,0.073911,1
2,Kmeans,0.304426,0
2,Kmeans,0.137947,1
2,Kmeans,0.171438,0
2,Kmeans,0.124843,1
2,Kmeans,0.314439,0
2,Kmeans,0.161923,0
2,Kmeans,0.160217,1
2,Kmeans,0.256042,0
2,Kmeans,0.320539,1
2,Kmeans,0.131516,1
2,Kmeans,0.358825,1
2,Kmeans,0.40325,1
2,Kmeans,0.184666,1
2,Kmeans,0.392504,1
2,Kmeans,0.024362,0
2,Kmeans,0.213322,1
2,Kmeans,0.310794,0
2,Kmeans,0.203818,0
2,Kmeans,0.105862,0
2,Kmeans,0.412056,1
2,Kmeans,0.191639,0
2,Kmeans,0.238269,0
2,Kmeans,0.388089,1
2,Kmeans,0.397599,1
2,Kmeans,0.17425,1
2,Kmeans,0.13208,0
2,Kmeans,0.223298,1
2,Kmeans,0.206544,0
