k,type,score,label
2,Kmeans,0.635161,0
2,Kmeans,0.671334,0
2,Kmeans,0.609574,0
2,Kmeans,0.670506,0
2,Kmeans,0.687501,0
2,Kmeans,0.700073,0
2,Kmeans,0.705994,0
2,Kmeans,0.693539,0
2,Kmeans,0.683399,0
2,Kmeans,0.651971,0
2,Kmeans,0.634282,0
2,Kmeans,0.476008,0
2,Kmeans,0.671523,0
2,Kmeans,0.631101,0
2,Kmeans,0.627236,0
2,Kmeans,0.665741,0
2,Kmeans,0.621465,0
2,Kmeans,0.667605,0
2,Kmeans,0.645533,0
2,Kmeans,0.658029,0
2,Kmeans,0.716268,0
2,Kmeans,0.517438,0
2,Kmeans,0.709989,0
2,Kmeans,0.601297,0
2,Kmeans,0.653708,0
2,Kmeans,0.680625,0
2,Kmeans,0.711544,0
2,Kmeans,0.656931,0
2,Kmeans,0.617817,0
2,Kmeans,0.702723,0
2,Kmeans,0.639485,0
2,Kmeans,0.624422,0
2,Kmeans,0.724736,0
2,Kmeans,0.52578,0
2,Kmeans,0.624656,0
2,Kmeans,0.709256,0
2,Kmeans,0.623173,0
2,Kmeans,0.659616,0
2,Kmeans,0.722997,0
2,Kmeans,0.67118,0
2,Kmeans,0.666254,0
2,Kmeans,0.693127,0
2,Kmeans,0.675436,0
2,Kmeans,0.683998,0
2,Kmeans,0.634868,0
2,Kmeans,0.656168,0
2,Kmeans,0.633786,0
2,Kmeans,0.712029,0
2,Kmeans,0.679815,0
2,Kmeans,0.617672,0
2,Kmeans,0.643457,0
2,Kmeans,0.696586,0
2,Kmeans,0.938565,1
2,Kmeans,0.438321,0
2,Kmeans,0.464056,0
2,Kmeans,0.654583,0
2,Kmeans,0.658507,0
2,Kmeans,0.661021,0
2,Kmeans,0.661484,0
2,Kmeans,0.664783,0
2,Kmeans,0.696767,0
2,Kmeans,0.691951,0
2,Kmeans,0.656633,0
2,Kmeans,0.694159,0
2,Kmeans,0.595507,0
2,Kmeans,0.688833,0
2,Kmeans,0.632888,0
2,Kmeans,0.667444,0
2,Kmeans,0.680056,0
2,Kmeans,0.675478,0
2,Kmeans,0.508939,0
2,Kmeans,0.664253,0
2,Kmeans,0.717461,0
2,Kmeans,0.668633,0
2,Kmeans,0.687797,0
2,Kmeans,0.66486,0
2,Kmeans,0.560854,0
2,Kmeans,0.682379,0
2,Kmeans,0.493571,0
2,Kmeans,0.711678,0
2,Kmeans,0.552137,0
2,Kmeans,0.647371,0
2,Kmeans,0.705065,0
2,Kmeans,0.690256,0
2,Kmeans,0.705286,0
2,Kmeans,0.722984,0
2,Kmeans,0.564615,0
2,Kmeans,0.641536,0
2,Kmeans,0.712881,0
2,Kmeans,0.62546,0
2,Kmeans,0.696427,0
2,Kmeans,0.643411,0
2,Kmeans,0.60045,0
2,Kmeans,0.647823,0
2,Kmeans,0.514738,0
2,Kmeans,0.664968,0
2,Kmeans,0.634038,0
2,Kmeans,0.707964,0
2,Kmeans,0.682869,0
2,Kmeans,0.663841,0
2,Kmeans,0.668135,0
2,Kmeans,0.699204,0
2,Kmeans,0.68219,0
2,Kmeans,0.654516,0
2,Kmeans,0.43613,0
2,Kmeans,0.627837,0
2,Kmeans,0.618226,0
2,Kmeans,0.6046,0
2,Kmeans,0.596527,0
2,Kmeans,0.620927,0
2,Kmeans,0.709786,0
2,Kmeans,0.699562,0
2,Kmeans,0.682093,0
2,Kmeans,0.659946,0
2,Kmeans,0.652788,0
2,Kmeans,0.332493,0
2,Kmeans,0.645149,0
2,Kmeans,0.636424,0
2,Kmeans,0.722077,0
2,Kmeans,0.704598,0
2,Kmeans,0.517935,0
2,Kmeans,0.665075,0
2,Kmeans,0.665886,0
2,Kmeans,0.705999,0
2,Kmeans,0.635672,0
2,Kmeans,0.681615,0
2,Kmeans,0.622874,0
2,Kmeans,0.661501,0
2,Kmeans,0.388078,0
2,Kmeans,0.634182,0
2,Kmeans,0.220701,0
2,Kmeans,0.687358,0
2,Kmeans,0.650896,0
2,Kmeans,0.669303,0
2,Kmeans,0.627991,0
2,Kmeans,0.605999,0
2,Kmeans,0.521857,0
2,Kmeans,0.696739,0
2,Kmeans,0.544733,0
2,Kmeans,0.666429,0
2,Kmeans,0.611932,0
2,Kmeans,0.652248,0
2,Kmeans,0.620208,0
2,Kmeans,0.702111,0
2,Kmeans,0.61476,0
2,Kmeans,0.635123,0
2,Kmeans,0.659922,0
2,Kmeans,0.664354,0
2,Kmeans,0.709866,0
2,Kmeans,0.616685,0
2,Kmeans,0.602613,0
2,Kmeans,0.646982,0
2,Kmeans,0.640988,0
2,Kmeans,0.648464,0
2,Kmeans,0.629077,0
2,Kmeans,0.64975,0
2,Kmeans,0.692185,0
2,Kmeans,0.586361,0
2,Kmeans,0.697171,0
2,Kmeans,0.506559,0
2,Kmeans,0.689636,0
2,Kmeans,0.621088,0
2,Kmeans,0.467219,0
2,Kmeans,0.680404,0
2,Kmeans,0.673449,0
2,Kmeans,0.631457,0
2,Kmeans,0.68268,0
2,Kmeans,0.709544,0
2,Kmeans,0.638613,0
2,Kmeans,0.66015,0
2,Kmeans,0.716149,0
2,Kmeans,0.660039,0
2,Kmeans,0.646963,0
2,Kmeans,0.625915,0
2,Kmeans,0.570364,0
2,Kmeans,0.620673,0
2,Kmeans,0.691923,0
2,Kmeans,0.712705,0
2,Kmeans,0.706383,0
2,Kmeans,0.681254,0
2,Kmeans,0.483945,0
2,Kmeans,0.70708,0
2,Kmeans,0.704153,0
2,Kmeans,0.640883,0
2,Kmeans,0.699741,0
2,Kmeans,0.714709,0
2,Kmeans,0.701524,0
2,Kmeans,0.669903,0
2,Kmeans,0.593544,0
2,Kmeans,0.672819,0
2,Kmeans,0.604214,0
2,Kmeans,0.670795,0
2,Kmeans,0.710138,0
2,Kmeans,0.706051,0
2,Kmeans,0.691049,0
2,Kmeans,0.720315,0
2,Kmeans,0.685589,0
2,Kmeans,0.590999,0
2,Kmeans,0.600372,0
2,Kmeans,0.673233,0
2,Kmeans,0.653081,0
2,Kmeans,0.716155,0
2,Kmeans,0.669607,0
2,Kmeans,0.466909,0
2,Kmeans,0.568472,0
2,Kmeans,0.628539,0
2,Kmeans,0.688898,0
2,Kmeans,0.560225,0
2,Kmeans,0.696207,0
2,Kmeans,0.622894,0
2,Kmeans,0.709514,0
2,Kmeans,0.647173,0
2,Kmeans,0.647466,0
2,Kmeans,0.613468,0
2,Kmeans,0.541139,0
2,Kmeans,0.653078,0
2,Kmeans,0.653742,0
2,Kmeans,0.695894,0
2,Kmeans,0.277418,0
2,Kmeans,0.720526,0
2,Kmeans,0.654425,0
2,Kmeans,0.698608,0
2,Kmeans,0.696462,0
2,Kmeans,0.651352,0
2,Kmeans,0.583829,0
2,Kmeans,0.704436,0
2,Kmeans,0.675721,0
2,Kmeans,0.624633,0
2,Kmeans,0.700472,0
2,Kmeans,0.691841,0
2,Kmeans,0.664432,0
2,Kmeans,0.563939,0
2,Kmeans,0.715204,0
2,Kmeans,0.592755,0
2,GMM,0.038288,1
2,GMM,0.119164,0
2,GMM,0.050855,1
2,GMM,0.215031,0
2,GMM,-0.038769,1
2,GMM,0.236139,0
2,GMM,0.284551,0
2,GMM,0.30556,0
2,GMM,0.017259,1
2,GMM,0.072198,1
2,GMM,0.279346,0
2,GMM,0.149559,0
2,GMM,0.189083,0
2,GMM,0.156213,0
2,GMM,0.138215,0
2,GMM,-0.028569,1
2,GMM,0.12691,0
2,GMM,0.172856,0
2,GMM,0.24441,0
2,GMM,0.198722,0
2,GMM,0.052356,1
2,GMM,0.243107,0
2,GMM,0.067398,1
2,GMM,0.037067,1
2,GMM,-0.038381,1
2,GMM,0.140697,0
2,GMM,0.049888,1
2,GMM,0.176458,0
2,GMM,0.157231,0
2,GMM,0.246567,0
2,GMM,-0.023373,1
2,GMM,0.091783,0
2,GMM,0.021166,1
2,GMM,0.046672,1
2,GMM,0.221467,0
2,GMM,-0.03526,1
2,GMM,0.290824,0
2,GMM,0.031044,1
2,GMM,0.068142,1
2,GMM,0.063118,1
2,GMM,0.255597,0
2,GMM,-0.031346,1
2,GMM,0.063966,1
2,GMM,0.237667,0
2,GMM,0.195775,0
2,GMM,0.262563,0
2,GMM,0.300664,0
2,GMM,0.249862,0
2,GMM,0.079172,1
2,GMM,0.02521,1
2,GMM,0.04953,0
2,GMM,0.16632,0
2,GMM,0.190984,0
2,GMM,0.227393,0
2,GMM,-0.002959,1
2,GMM,0.12842,0
2,GMM,0.171852,0
2,GMM,0.227028,0
2,GMM,-0.00129,1
2,GMM,-0.017331,1
2,GMM,0.02893,1
2,GMM,0.278126,0
2,GMM,0.198728,0
2,GMM,0.008016,1
2,GMM,-0.043579,1
2,GMM,0.109245,0
2,GMM,0.075349,1
2,GMM,0.163366,0
2,GMM,0.058743,1
2,GMM,0.18102,0
2,GMM,0.171673,0
2,GMM,-0.017314,1
2,GMM,-0.026619,1
2,GMM,0.233806,0
2,GMM,0.044888,0
2,GMM,0.028948,1
2,GMM,0.177919,0
2,GMM,0.184873,0
2,GMM,0.069621,1
2,GMM,0.132618,0
2,GMM,0.282308,0
2,GMM,0.260702,0
2,GMM,0.256377,0
2,GMM,0.04649,1
2,GMM,0.198817,0
2,GMM,0.280803,0
2,GMM,0.268066,0
2,GMM,0.152758,0
2,GMM,0.187294,0
2,GMM,-0.00749,1
2,GMM,0.294502,0
2,GMM,-0.03441,1
2,GMM,0.278887,0
2,GMM,0.055149,1
2,GMM,0.05582,1
2,GMM,0.107587,0
2,GMM,0.191478,0
2,GMM,0.036155,1
2,GMM,0.070786,1
2,GMM,0.170601,0
2,GMM,-0.093983,1
2,GMM,0.044216,1
2,GMM,0.066371,1
2,GMM,0.074888,1
2,GMM,0.254367,0
2,GMM,0.200839,0
2,GMM,0.226084,0
2,GMM,0.162513,0
2,GMM,0.0152,1
2,GMM,-0.093664,1
2,GMM,0.052753,1
2,GMM,0.071664,1
2,GMM,0.196519,0
2,GMM,0.049681,1
2,GMM,0.074651,1
2,GMM,0.127607,0
2,GMM,0.238631,0
2,GMM,0.297345,0
2,GMM,0.034452,1
2,GMM,0.201986,0
2,GMM,0.057304,1
2,GMM,0.012002,1
2,GMM,0.262038,0
2,GMM,0.287661,0
2,GMM,0.010456,1
2,GMM,0.146951,0
2,GMM,0.059535,1
2,GMM,0.046839,1
2,GMM,0.138046,0
2,GMM,0.275901,0
2,GMM,-0.012569,1
2,GMM,0.059635,1
2,GMM,0.199747,0
2,GMM,0.144649,0
2,GMM,0.202876,0
2,GMM,0.210677,0
2,GMM,0.023961,1
2,GMM,0.187285,0
2,GMM,0.023107,1
2,GMM,0.251492,0
2,GMM,0.195176,0
2,GMM,0.060368,1
2,GMM,0.052662,1
2,GMM,-0.025465,0
2,GMM,0.276123,0
2,GMM,0.222377,0
2,GMM,0.030765,1
2,GMM,0.220351,0
2,GMM,0.197214,0
2,GMM,0.04649,0
2,GMM,0.041416,0
2,GMM,0.019832,1
2,GMM,0.01816,1
2,GMM,0.031153,1
2,GMM,0.230664,0
2,GMM,0.190829,0
2,GMM,0.241434,0
2,GMM,-0.031735,1
2,GMM,0.080464,1
2,GMM,-0.005502,1
2,GMM,-0.036122,1
2,GMM,0.140939,0
2,GMM,0.129039,0
2,GMM,0.172632,0
2,GMM,0.178935,0
2,GMM,0.259547,0
2,GMM,0.238003,0
2,GMM,-0.013651,1
2,GMM,0.023498,1
2,GMM,0.179585,0
2,GMM,0.143911,0
2,GMM,-0.012416,1
2,GMM,0.258834,0
2,GMM,0.044453,1
2,GMM,0.026923,1
2,GMM,0.093072,0
2,GMM,0.280328,0
2,GMM,0.11028,0
2,GMM,0.196471,0
2,GMM,0.264204,0
2,GMM,0.245919,0
2,GMM,0.261236,0
2,GMM,0.243479,0
2,GMM,0.029211,1
2,GMM,0.041747,1
2,GMM,0.231619,0
2,GMM,0.001919,1
2,GMM,0.185591,0
2,GMM,0.211163,0
2,GMM,-0.024677,1
2,GMM,0.119813,0
2,GMM,0.105905,0
2,GMM,0.184805,0
2,GMM,-0.037369,1
2,GMM,0.265998,0
2,GMM,0.141463,0
2,GMM,0.27527,0
2,GMM,0.065502,1
2,GMM,0.194092,0
2,GMM,0.233089,0
2,GMM,0.207033,0
2,GMM,0.021592,1
2,GMM,0.201714,0
2,GMM,0.130636,0
2,GMM,0.069262,1
2,GMM,0.075802,1
2,GMM,-0.01784,1
2,GMM,0.295718,0
2,GMM,0.238037,0
2,GMM,0.087216,1
2,GMM,0.062932,1
2,GMM,-0.025365,1
2,GMM,0.03928,0
2,GMM,0.065049,1
2,GMM,0.045885,1
2,GMM,0.198082,0
2,GMM,-0.046955,1
2,GMM,0.004091,1
2,GMM,0.244859,0
2,GMM,0.255884,0
2,GMM,0.29947,0
2,GMM,0.207483,0
2,GMM,0.251442,0
2,GMM,-0.024577,1
2,GMM,0.033141,1
2,GMM,0.010567,1
2,GMM,0.159408,0
2,GMM,0.120416,0
2,GMM,0.054595,1
2,GMM,0.122017,0
2,GMM,0.25583,0
2,GMM,0.182543,0
2,GMM,0.058172,1
2,GMM,0.008177,1
2,GMM,0.241006,0
2,GMM,0.056276,1
2,GMM,0.200475,0
2,GMM,0.005179,1
2,GMM,0.076815,1
2,GMM,0.065116,1
2,GMM,0.262459,0
2,GMM,0.048999,1
2,GMM,0.201142,0
2,GMM,0.047789,1
2,GMM,0.054811,1
2,GMM,0.280992,0
2,GMM,0.164178,0
2,GMM,0.16166,0
2,GMM,0.247882,0
2,GMM,0.139849,0
2,GMM,-0.005667,1
2,GMM,-0.055059,1
2,GMM,0.235453,0
2,GMM,0.054031,1
2,GMM,-0.001675,1
2,GMM,0.260998,0
2,GMM,-0.015407,1
2,GMM,0.157782,0
2,GMM,0.13373,0
2,GMM,0.038841,1
2,GMM,-0.020496,1
2,GMM,0.061905,1
2,GMM,0.226004,0
2,GMM,0.078229,1
2,GMM,0.27203,0
2,GMM,0.218668,0
2,GMM,0.031823,1
2,GMM,0.273112,0
2,GMM,0.084361,1
2,GMM,0.064959,1
2,GMM,0.074711,1
2,GMM,0.008897,1
2,GMM,0.081053,1
2,GMM,-0.08056,1
2,GMM,0.306029,0
2,GMM,0.296518,0
2,GMM,0.180241,0
2,GMM,0.007143,1
2,GMM,0.288985,0
2,GMM,0.274682,0
2,GMM,0.140097,0
2,GMM,0.268557,0
2,GMM,0.299632,0
2,GMM,0.278298,0
2,GMM,0.238797,0
2,GMM,0.215125,0
2,GMM,0.213641,0
2,GMM,0.171968,0
2,GMM,0.037081,1
2,GMM,0.185281,0
2,GMM,0.214486,0
2,GMM,0.282602,0
2,GMM,0.192688,0
2,GMM,0.25019,0
2,GMM,0.044081,1
2,GMM,0.132613,0
2,GMM,-0.034934,1
2,GMM,0.039723,1
2,GMM,0.247754,0
2,GMM,0.235638,0
2,GMM,0.09958,0
2,GMM,0.021948,1
2,GMM,0.054004,1
2,GMM,0.06297,1
2,GMM,0.047643,1
2,GMM,0.252479,0
2,GMM,0.22814,0
2,GMM,0.196812,0
2,GMM,0.208362,0
2,GMM,0.216835,0
2,GMM,-0.019248,1
2,GMM,0.029511,1
2,GMM,0.138974,0
2,GMM,0.209309,0
2,GMM,0.055164,1
2,GMM,0.001728,1
2,GMM,0.217473,0
2,GMM,0.097389,1
2,GMM,0.251747,0
2,GMM,0.248198,0
2,GMM,0.222319,0
2,GMM,0.03172,1
2,GMM,0.293351,0
2,GMM,0.267654,0
2,GMM,0.192838,0
2,GMM,0.299739,0
2,GMM,0.008426,1
2,GMM,0.066745,1
2,GMM,0.026857,1
2,GMM,0.289822,0
2,GMM,0.033531,1
3,Kmeans,-0.007481,0
3,Kmeans,0.171906,2
3,Kmeans,-0.021378,0
3,Kmeans,0.293967,2
3,Kmeans,0.080808,1
3,Kmeans,0.028407,1
3,Kmeans,0.388245,2
3,Kmeans,0.380498,2
3,Kmeans,0.007468,0
3,Kmeans,0.007302,0
3,Kmeans,0.384591,2
3,Kmeans,0.220881,2
3,Kmeans,0.264338,2
3,Kmeans,0.232752,2
3,Kmeans,0.204923,2
3,Kmeans,-0.089399,0
3,Kmeans,-0.003343,1
3,Kmeans,0.237612,2
3,Kmeans,0.336246,2
3,Kmeans,0.024935,1
3,Kmeans,0.003131,0
3,Kmeans,-0.009333,1
3,Kmeans,-0.006302,0
3,Kmeans,-0.055217,0
3,Kmeans,-0.086638,0
3,Kmeans,0.216423,2
3,Kmeans,-0.034791,0
3,Kmeans,0.263936,2
3,Kmeans,0.22665,2
3,Kmeans,0.333416,2
3,Kmeans,-0.104598,0
3,Kmeans,0.036337,1
3,Kmeans,-0.072714,0
3,Kmeans,-0.032784,0
3,Kmeans,0.00729,1
3,Kmeans,0.032382,1
3,Kmeans,0.001561,1
3,Kmeans,-0.024871,0
3,Kmeans,-0.008499,0
3,Kmeans,0.002109,0
3,Kmeans,0.353104,2
3,Kmeans,-0.073706,0
3,Kmeans,-0.025935,0
3,Kmeans,-0.000904,1
3,Kmeans,0.268627,2
3,Kmeans,0.023054,1
3,Kmeans,0.38721,2
3,Kmeans,0.009436,1
3,Kmeans,0.013057,0
3,Kmeans,-0.006592,0
3,Kmeans,0.020769,1
3,Kmeans,0.037576,1
3,Kmeans,0.267012,2
3,Kmeans,0.288638,2
3,Kmeans,0.04356,1
3,Kmeans,0.213657,2
3,Kmeans,0.269245,2
3,Kmeans,0.318676,2
3,Kmeans,-0.077893,0
3,Kmeans,-0.09895,0
3,Kmeans,-0.030095,0
3,Kmeans,-0.035046,1
3,Kmeans,-0.027135,1
3,Kmeans,0.073103,1
3,Kmeans,-0.134652,0
3,Kmeans,0.185553,2
3,Kmeans,0.024739,0
3,Kmeans,0.218173,2
3,Kmeans,-0.0167,0
3,Kmeans,0.276973,2
3,Kmeans,0.274373,2
3,Kmeans,-0.065962,0
3,Kmeans,-0.126233,0
3,Kmeans,0.316878,2
3,Kmeans,0.01963,1
3,Kmeans,-0.023821,0
3,Kmeans,0.0435,1
3,Kmeans,-0.004052,1
3,Kmeans,0.013359,0
3,Kmeans,0.189128,2
3,Kmeans,0.373012,2
3,Kmeans,0.341255,2
3,Kmeans,0.355639,2
3,Kmeans,-0.000638,0
3,Kmeans,0.042505,1
3,Kmeans,0.372917,2
3,Kmeans,0.332801,2
3,Kmeans,0.202759,2
3,Kmeans,0.274163,2
3,Kmeans,-0.103067,0
3,Kmeans,0.401592,2
3,Kmeans,-0.128586,0
3,Kmeans,0.380565,2
3,Kmeans,-0.030325,0
3,Kmeans,-0.008531,0
3,Kmeans,0.157313,2
3,Kmeans,0.061946,1
3,Kmeans,-0.030484,0
3,Kmeans,-0.000566,0
3,Kmeans,0.231135,2
3,Kmeans,0.060194,1
3,Kmeans,-0.036792,0
3,Kmeans,-0.019294,0
3,Kmeans,-0.010946,0
3,Kmeans,0.351339,2
3,Kmeans,0.292717,2
3,Kmeans,-0.026552,1
3,Kmeans,0.24157,2
3,Kmeans,-0.008594,0
3,Kmeans,0.177023,2
3,Kmeans,0.005587,0
3,Kmeans,0.009372,0
3,Kmeans,0.238148,2
3,Kmeans,0.004444,0
3,Kmeans,0.00719,0
3,Kmeans,0.193154,2
3,Kmeans,0.310566,2
3,Kmeans,0.402726,2
3,Kmeans,-0.002528,0
3,Kmeans,0.295215,2
3,Kmeans,0.017381,0
3,Kmeans,0.062329,1
3,Kmeans,-0.017689,1
3,Kmeans,0.394011,2
3,Kmeans,0.056719,1
3,Kmeans,-0.013164,1
3,Kmeans,-0.028748,0
3,Kmeans,-0.011914,0
3,Kmeans,0.052025,1
3,Kmeans,0.387671,2
3,Kmeans,-0.059352,0
3,Kmeans,0.002566,0
3,Kmeans,0.295566,2
3,Kmeans,0.026343,1
3,Kmeans,0.28248,2
3,Kmeans,0.316691,2
3,Kmeans,-0.043584,0
3,Kmeans,0.268719,2
3,Kmeans,-0.070413,0
3,Kmeans,0.303384,2
3,Kmeans,0.03559,1
3,Kmeans,0.009889,0
3,Kmeans,-0.013852,0
3,Kmeans,-0.046817,0
3,Kmeans,0.377951,2
3,Kmeans,0.27496,2
3,Kmeans,-0.030033,0
3,Kmeans,0.03579,1
3,Kmeans,0.291457,2
3,Kmeans,0.020817,1
3,Kmeans,0.060433,2
3,Kmeans,-0.004458,0
3,Kmeans,-0.059251,0
3,Kmeans,-0.044448,0
3,Kmeans,0.302777,2
3,Kmeans,0.276574,2
3,Kmeans,-0.005569,1
3,Kmeans,-0.125657,0
3,Kmeans,0.003077,0
3,Kmeans,0.060434,1
3,Kmeans,-0.129307,0
3,Kmeans,0.187933,2
3,Kmeans,0.215227,2
3,Kmeans,0.01208,1
3,Kmeans,0.259035,2
3,Kmeans,0.019708,1
3,Kmeans,0.326429,2
3,Kmeans,-0.046514,0
3,Kmeans,-0.058611,0
3,Kmeans,0.284303,2
3,Kmeans,0.225121,2
3,Kmeans,-0.104748,0
3,Kmeans,0.011332,1
3,Kmeans,0.004461,0
3,Kmeans,-0.05557,0
3,Kmeans,0.013389,1
3,Kmeans,0.383375,2
3,Kmeans,0.152931,2
3,Kmeans,0.236097,2
3,Kmeans,0.352754,2
3,Kmeans,0.341002,2
3,Kmeans,0.360997,2
3,Kmeans,0.349965,2
3,Kmeans,-0.02273,0
3,Kmeans,0.069236,1
3,Kmeans,0.331671,2
3,Kmeans,-0.057181,0
3,Kmeans,0.277918,2
3,Kmeans,0.002396,1
3,Kmeans,0.075023,1
3,Kmeans,0.183981,2
3,Kmeans,0.143764,2
3,Kmeans,0.249008,2
3,Kmeans,0.073585,1
3,Kmeans,0.36387,2
3,Kmeans,0.22339,2
3,Kmeans,-0.00442,1
3,Kmeans,-0.006415,0
3,Kmeans,0.289767,2
3,Kmeans,0.313878,2
3,Kmeans,0.281227,2
3,Kmeans,0.001428,0
3,Kmeans,0.042241,1
3,Kmeans,0.180491,2
3,Kmeans,0.026536,0
3,Kmeans,0.032052,0
3,Kmeans,0.044736,1
3,Kmeans,0.349057,2
3,Kmeans,0.329584,2
3,Kmeans,0.016354,0
3,Kmeans,-0.005662,0
3,Kmeans,-0.089757,0
3,Kmeans,-0.002016,1
3,Kmeans,0.001497,0
3,Kmeans,-0.009741,0
3,Kmeans,0.300573,2
3,Kmeans,-0.14487,0
3,Kmeans,-0.029415,0
3,Kmeans,0.026639,1
3,Kmeans,0.048804,1
3,Kmeans,0.390328,2
3,Kmeans,0.273437,2
3,Kmeans,0.340822,2
3,Kmeans,-0.083568,0
3,Kmeans,0.07647,1
3,Kmeans,-0.005051,0
3,Kmeans,0.224666,2
3,Kmeans,0.013225,1
3,Kmeans,-0.029581,0
3,Kmeans,0.190502,2
3,Kmeans,0.010946,1
3,Kmeans,0.051092,1
3,Kmeans,-0.003062,0
3,Kmeans,0.031777,1
3,Kmeans,0.333834,2
3,Kmeans,0.025605,0
3,Kmeans,0.248616,2
3,Kmeans,-0.058103,0
3,Kmeans,0.027926,0
3,Kmeans,0.006471,0
3,Kmeans,0.353285,2
3,Kmeans,-0.01474,0
3,Kmeans,0.040674,1
3,Kmeans,-0.022718,0
3,Kmeans,-0.020747,0
3,Kmeans,0.390359,2
3,Kmeans,0.227544,2
3,Kmeans,-0.003037,1
3,Kmeans,0.06724,1
3,Kmeans,0.204582,2
3,Kmeans,-0.065721,0
3,Kmeans,0.082613,1
3,Kmeans,0.284876,2
3,Kmeans,-0.033275,0
3,Kmeans,-0.063722,0
3,Kmeans,0.353977,2
3,Kmeans,0.060235,1
3,Kmeans,0.239587,2
3,Kmeans,0.048598,1
3,Kmeans,0.015866,0
3,Kmeans,0.063291,1
3,Kmeans,-0.007435,0
3,Kmeans,0.044676,1
3,Kmeans,0.00819,0
3,Kmeans,0.375476,2
3,Kmeans,0.275926,2
3,Kmeans,-0.035558,0
3,Kmeans,0.354174,2
3,Kmeans,0.019997,0
3,Kmeans,0.009714,0
3,Kmeans,0.019896,0
3,Kmeans,-0.035237,0
3,Kmeans,0.025655,0
3,Kmeans,0.169824,2
3,Kmeans,0.386909,2
3,Kmeans,0.373157,2
3,Kmeans,0.046771,1
3,Kmeans,0.014176,1
3,Kmeans,0.363204,2
3,Kmeans,0.363748,2
3,Kmeans,0.024596,1
3,Kmeans,0.365353,2
3,Kmeans,0.400991,2
3,Kmeans,0.37965,2
3,Kmeans,0.326377,2
3,Kmeans,-0.003539,1
3,Kmeans,0.018846,1
3,Kmeans,0.237773,2
3,Kmeans,-0.039865,0
3,Kmeans,0.280711,2
3,Kmeans,0.309504,2
3,Kmeans,0.355472,2
3,Kmeans,0.297071,2
3,Kmeans,-0.024987,1
3,Kmeans,0.002896,0
3,Kmeans,0.200193,2
3,Kmeans,-0.119171,0
3,Kmeans,0.046447,1
3,Kmeans,0.356583,2
3,Kmeans,0.308472,2
3,Kmeans,0.138824,2
3,Kmeans,0.059782,1
3,Kmeans,-0.008392,0
3,Kmeans,-0.016739,0
3,Kmeans,0.011348,0
