k,type,score,label
2,Kmeans,0.353708,1
2,Kmeans,0.532923,1
2,Kmeans,0.518847,1
2,Kmeans,0.487819,1
2,Kmeans,0.545586,1
2,Kmeans,0.903009,0
2,Kmeans,0.563367,1
2,Kmeans,0.478734,1
2,Kmeans,0.469884,1
2,Kmeans,0.489021,1
2,Kmeans,0.504856,1
2,Kmeans,0.473414,1
2,Kmeans,0.52339,1
2,Kmeans,0.488057,1
2,Kmeans,0.295042,1
2,Kmeans,0.528658,1
2,Kmeans,0.137631,1
2,Kmeans,0.899305,0
2,Kmeans,0.420245,1
2,Kmeans,0.559331,1
2,Kmeans,0.519185,1
2,Kmeans,0.541511,1
2,Kmeans,0.503854,1
2,Kmeans,0.467521,1
2,Kmeans,0.532419,1
2,Kmeans,0.358162,1
2,Kmeans,0.520373,1
2,Kmeans,0.172461,1
2,Kmeans,0.504023,1
2,Kmeans,0.466466,1
2,Kmeans,0.534598,1
2,Kmeans,0.483946,1
2,Kmeans,0.492744,1
2,Kmeans,0.360817,1
2,Kmeans,0.430654,1
2,Kmeans,0.433021,1
2,Kmeans,0.367731,1
2,Kmeans,0.501944,1
2,Kmeans,0.514558,1
2,Kmeans,0.280907,1
2,Kmeans,0.466495,1
2,Kmeans,0.426724,1
2,Kmeans,0.456,1
2,Kmeans,0.442684,1
2,Kmeans,0.42769,1
2,Kmeans,0.54562,1
2,Kmeans,0.489713,1
2,Kmeans,0.549831,1
2,Kmeans,0.455593,1
2,Kmeans,0.500902,1
2,Kmeans,0.246708,1
2,Kmeans,0.506319,1
2,Kmeans,0.551433,1
2,Kmeans,0.40248,1
2,Kmeans,0.514687,1
2,Kmeans,0.47527,1
2,Kmeans,0.386007,1
2,Kmeans,0.527649,1
2,Kmeans,0.255553,1
2,Kmeans,0.489075,1
2,Kmeans,0.467312,1
2,Kmeans,0.53576,1
2,Kmeans,0.488618,1
2,Kmeans,0.520297,1
2,Kmeans,0.507933,1
2,Kmeans,0.543114,1
2,Kmeans,0.527437,1
2,Kmeans,0.544993,1
2,Kmeans,0.264087,1
2,Kmeans,0.560902,1
2,Kmeans,0.545442,1
2,Kmeans,0.552212,1
2,Kmeans,0.439396,1
2,Kmeans,0.539781,1
2,Kmeans,0.474075,1
2,Kmeans,0.45019,1
2,Kmeans,0.517563,1
2,Kmeans,0.531206,1
2,Kmeans,0.533053,1
2,Kmeans,0.51367,1
2,Kmeans,0.444044,1
2,Kmeans,0.489313,1
2,Kmeans,0.398316,1
2,Kmeans,0.318045,1
2,Kmeans,0.5293,1
2,Kmeans,0.49527,1
2,Kmeans,0.546169,1
2,Kmeans,0.34042,1
2,Kmeans,0.528434,1
2,Kmeans,0.381666,1
2,Kmeans,0.516732,1
2,Kmeans,0.523427,1
2,Kmeans,0.461051,1
2,Kmeans,0.527983,1
2,Kmeans,0.521875,1
2,Kmeans,0.264056,1
2,Kmeans,0.538897,1
2,Kmeans,0.363247,1
2,Kmeans,0.554541,1
2,Kmeans,0.528672,1
2,Kmeans,0.422969,1
2,Kmeans,0.485234,1
2,Kmeans,0.46617,1
2,Kmeans,0.328192,1
2,Kmeans,0.525892,1
2,Kmeans,0.424616,1
2,Kmeans,0.521837,1
2,Kmeans,0.420122,1
2,Kmeans,0.525746,1
2,Kmeans,0.447832,1
2,Kmeans,0.559364,1
2,Kmeans,0.51516,1
2,Kmeans,0.259208,1
2,Kmeans,0.487811,1
2,Kmeans,0.428667,1
2,Kmeans,0.448131,1
2,Kmeans,0.41332,1
2,Kmeans,0.544331,1
2,Kmeans,0.539106,1
2,Kmeans,0.54005,1
2,Kmeans,0.501584,1
2,Kmeans,0.458336,1
2,Kmeans,0.501129,1
2,Kmeans,0.534432,1
2,Kmeans,0.519013,1
2,Kmeans,0.455496,1
2,Kmeans,0.514026,1
2,Kmeans,0.337076,1
2,Kmeans,0.559778,1
2,Kmeans,0.529945,1
2,Kmeans,0.38167,1
2,Kmeans,0.519186,1
2,Kmeans,0.492874,1
2,Kmeans,0.464426,1
2,Kmeans,0.443958,1
2,Kmeans,0.499471,1
2,Kmeans,0.456062,1
2,Kmeans,0.430161,1
2,Kmeans,0.444924,1
2,Kmeans,0.559272,1
2,Kmeans,0.455404,1
2,Kmeans,0.380321,1
2,Kmeans,0.481875,1
2,Kmeans,0.307865,1
2,Kmeans,0.410069,1
2,Kmeans,0.519928,1
2,Kmeans,0.49274,1
2,Kmeans,0.515414,1
2,Kmeans,0.413975,1
2,Kmeans,0.509406,1
2,Kmeans,0.533265,1
2,Kmeans,0.506137,1
2,Kmeans,0.388628,1
2,Kmeans,0.474182,1
2,Kmeans,0.334398,1
2,Kmeans,0.516556,1
2,Kmeans,0.450553,1
2,Kmeans,0.522615,1
2,Kmeans,0.466877,1
2,Kmeans,0.277407,1
2,Kmeans,0.548371,1
2,Kmeans,0.527455,1
2,Kmeans,0.150728,1
2,Kmeans,0.540678,1
2,Kmeans,0.447689,1
2,Kmeans,0.860192,0
2,Kmeans,0.538775,1
2,Kmeans,0.527873,1
2,Kmeans,0.52655,1
2,Kmeans,0.500097,1
2,Kmeans,0.492617,1
2,Kmeans,0.423359,1
2,Kmeans,0.509178,1
2,Kmeans,0.500549,1
2,Kmeans,0.384641,1
2,Kmeans,0.514482,1
2,Kmeans,0.543028,1
2,Kmeans,0.479033,1
2,Kmeans,0.384862,1
2,GMM,0.26298,1
2,GMM,-0.080483,0
2,GMM,-0.24565,0
2,GMM,0.344903,1
2,GMM,-0.001009,0
2,GMM,0.195358,1
2,GMM,0.315523,1
2,GMM,0.305284,1
2,GMM,-0.138153,0
2,GMM,0.295523,1
2,GMM,0.299961,1
2,GMM,0.34464,1
2,GMM,0.209349,1
2,GMM,0.208102,1
2,GMM,0.297489,1
2,GMM,0.250243,1
2,GMM,0.247255,1
2,GMM,0.29601,1
2,GMM,0.303287,1
2,GMM,0.251711,1
2,GMM,-0.003267,0
2,GMM,-0.104332,0
2,GMM,0.240569,1
2,GMM,-0.081028,0
2,GMM,-0.214753,0
2,GMM,0.330531,1
2,GMM,0.281706,1
2,GMM,-0.090652,0
2,GMM,-0.195175,0
2,GMM,0.258303,1
2,GMM,-0.075246,0
2,GMM,0.148758,1
2,GMM,0.19032,1
2,GMM,0.294809,1
2,GMM,0.27488,1
2,GMM,0.260074,1
2,GMM,0.196473,1
2,GMM,0.230024,1
2,GMM,0.279479,1
2,GMM,-0.203154,0
2,GMM,0.265576,1
2,GMM,0.338294,1
2,GMM,-0.073153,0
2,GMM,-0.289476,0
2,GMM,0.334446,1
2,GMM,-0.106989,0
2,GMM,0.26524,1
2,GMM,0.162915,1
2,GMM,0.243993,1
2,GMM,0.310465,1
2,GMM,0.123328,1
2,GMM,0.280906,1
2,GMM,-0.063134,0
2,GMM,0.26497,1
2,GMM,0.271604,1
2,GMM,-0.146514,0
2,GMM,-0.085639,0
2,GMM,-0.192974,0
2,GMM,0.239322,1
2,GMM,0.195693,1
2,GMM,0.283481,1
2,GMM,-0.022005,0
2,GMM,0.272448,1
2,GMM,0.289957,1
2,GMM,0.301184,1
2,GMM,0.132349,1
2,GMM,0.269507,1
2,GMM,0.319252,1
2,GMM,-0.111634,0
2,GMM,-0.063746,0
2,GMM,0.253737,1
2,GMM,0.25853,1
2,GMM,0.11198,1
2,GMM,0.297882,1
2,GMM,0.300659,1
2,GMM,-0.022258,0
2,GMM,0.293999,1
2,GMM,0.328812,1
2,GMM,0.323386,1
2,GMM,0.104979,1
2,GMM,0.326283,1
2,GMM,-0.029863,0
2,GMM,-0.022582,0
2,GMM,-0.130374,0
2,GMM,0.277512,1
2,GMM,0.268513,1
2,GMM,-0.133492,0
2,GMM,0.038246,1
2,GMM,0.233349,1
2,GMM,0.280815,1
2,GMM,0.327711,1
2,GMM,0.265513,1
2,GMM,0.251833,1
2,GMM,0.277963,1
2,GMM,0.295844,1
2,GMM,0.28451,1
2,GMM,0.313316,1
2,GMM,0.100251,1
2,GMM,0.321477,1
2,GMM,-0.129916,0
2,GMM,0.306072,1
2,GMM,-0.159058,0
2,GMM,0.274718,1
2,GMM,0.296967,1
2,GMM,0.308005,1
2,GMM,-0.05993,0
2,GMM,0.290391,1
2,GMM,0.295592,1
2,GMM,-0.014653,0
2,GMM,0.237369,1
2,GMM,0.24396,1
2,GMM,0.213374,1
2,GMM,-0.024539,0
2,GMM,0.258243,1
2,GMM,0.220943,1
2,GMM,0.16862,1
2,GMM,0.308888,1
2,GMM,0.197469,1
2,GMM,0.302296,1
2,GMM,-0.181294,0
2,GMM,0.274496,1
2,GMM,0.2101,1
2,GMM,-0.042118,0
2,GMM,0.232445,1
2,GMM,0.285744,1
2,GMM,0.270707,1
2,GMM,0.194997,1
2,GMM,0.311627,1
2,GMM,0.278244,1
2,GMM,0.225096,1
2,GMM,-0.105174,0
2,GMM,0.267652,1
2,GMM,0.074059,1
2,GMM,0.241904,1
2,GMM,0.267337,1
2,GMM,0.324654,1
2,GMM,0.179588,1
2,GMM,0.290558,1
2,GMM,0.303341,1
2,GMM,0.321539,1
2,GMM,0.329654,1
2,GMM,-0.104671,0
2,GMM,0.248624,1
2,GMM,0.229001,1
2,GMM,0.304497,1
2,GMM,-0.158054,0
2,GMM,0.176119,1
2,GMM,0.227268,1
2,GMM,0.276202,1
2,GMM,0.29493,1
2,GMM,0.284847,1
2,GMM,0.215356,1
2,GMM,0.132109,1
2,GMM,0.32501,1
2,GMM,0.289182,1
2,GMM,0.267674,1
2,GMM,0.300671,1
2,GMM,-0.004043,0
2,GMM,0.343896,1
2,GMM,0.203569,1
2,GMM,-0.145607,0
2,GMM,0.288045,1
2,GMM,0.281163,1
2,GMM,0.256498,1
2,GMM,0.300556,1
2,GMM,-0.156835,0
2,GMM,0.14263,1
2,GMM,-0.228372,0
2,GMM,0.058019,1
2,GMM,-0.006271,0
2,GMM,0.201235,1
2,GMM,0.315655,1
2,GMM,0.317159,1
2,GMM,0.288954,1
2,GMM,0.28691,1
2,GMM,0.234401,1
2,GMM,0.313513,1
2,GMM,0.169917,1
2,GMM,0.300103,1
2,GMM,0.068385,1
2,GMM,0.226168,1
2,GMM,0.263693,1
2,GMM,0.260295,1
2,GMM,-0.151528,0
2,GMM,0.268583,1
2,GMM,-0.045554,0
2,GMM,-0.102723,0
2,GMM,-0.111144,0
2,GMM,-0.059623,0
2,GMM,0.238382,1
2,GMM,0.299786,1
2,GMM,0.131845,1
2,GMM,-0.11468,0
2,GMM,0.202224,1
2,GMM,0.230006,1
2,GMM,-0.152923,0
2,GMM,-0.094557,0
2,GMM,0.296031,1
2,GMM,0.206392,1
2,GMM,0.320082,1
2,GMM,-0.08351,0
2,GMM,0.256677,1
2,GMM,0.095722,1
2,GMM,0.263156,1
2,GMM,0.321245,1
2,GMM,0.135898,1
2,GMM,0.261053,1
2,GMM,-0.182285,0
2,GMM,0.23803,1
2,GMM,0.293729,1
2,GMM,-0.07542,0
2,GMM,0.252646,1
2,GMM,0.287174,1
2,GMM,0.316714,1
2,GMM,-0.139075,0
2,GMM,0.311324,1
2,GMM,0.276576,1
2,GMM,0.33013,1
2,GMM,0.302401,1
2,GMM,0.351983,1
2,GMM,0.137315,1
2,GMM,0.339327,1
2,GMM,0.301182,1
2,GMM,0.285065,1
2,GMM,-0.073059,0
2,GMM,0.338531,1
2,GMM,0.254053,1
2,GMM,-0.092459,0
2,GMM,0.307325,1
2,GMM,0.309473,1
2,GMM,0.254385,1
2,GMM,0.287045,1
2,GMM,0.199888,1
2,GMM,0.274879,1
2,GMM,0.154299,1
2,GMM,0.12335,1
2,GMM,0.302654,1
2,GMM,0.293176,1
2,GMM,0.309671,1
2,GMM,0.134378,1
2,GMM,0.273209,1
2,GMM,-0.076366,0
2,GMM,0.306668,1
2,GMM,0.31568,1
2,GMM,0.246403,1
2,GMM,0.275785,1
2,GMM,0.255757,1
2,GMM,0.158192,1
2,GMM,0.28636,1
2,GMM,-0.031989,0
2,GMM,0.291873,1
2,GMM,0.297311,1
2,GMM,0.221104,1
2,GMM,0.209121,1
2,GMM,-0.122843,0
2,GMM,-0.05218,0
2,GMM,0.300107,1
2,GMM,0.200857,1
2,GMM,0.316806,1
2,GMM,0.210468,1
2,GMM,0.295315,1
2,GMM,0.299833,1
2,GMM,0.318108,1
2,GMM,0.25856,1
2,GMM,-0.080832,0
2,GMM,0.250558,1
2,GMM,0.212094,1
2,GMM,0.203933,1
2,GMM,-0.127836,0
2,GMM,0.324005,1
2,GMM,0.303655,1
2,GMM,0.27457,1
2,GMM,0.266332,1
2,GMM,0.178305,1
2,GMM,0.283955,1
2,GMM,0.290693,1
2,GMM,0.282517,1
2,GMM,-0.106776,0
2,GMM,0.297851,1
2,GMM,-0.039306,0
2,GMM,0.292494,1
2,GMM,0.310157,1
2,GMM,0.156315,1
2,GMM,0.3045,1
2,GMM,0.287214,1
2,GMM,-0.148392,0
2,GMM,-0.129486,0
2,GMM,0.294291,1
2,GMM,-0.127982,0
2,GMM,-0.077676,0
2,GMM,-0.090617,0
2,GMM,0.3226,1
2,GMM,0.243362,1
2,GMM,-0.128677,0
2,GMM,0.258143,1
2,GMM,0.129903,1
2,GMM,0.172542,1
2,GMM,0.253142,1
2,GMM,0.274015,1
2,GMM,0.263432,1
2,GMM,0.170892,1
2,GMM,0.280281,1
2,GMM,0.313588,1
2,GMM,0.271038,1
2,GMM,-0.038674,0
2,GMM,0.259136,1
2,GMM,-0.062544,0
2,GMM,0.319024,1
2,GMM,-0.12739,0
2,GMM,0.311543,1
2,GMM,0.231148,1
2,GMM,0.115778,1
2,GMM,0.311665,1
2,GMM,0.317998,1
2,GMM,0.065675,1
2,GMM,0.292261,1
2,GMM,0.224861,1
2,GMM,-0.007144,0
2,GMM,0.286679,1
2,GMM,0.308086,1
2,GMM,0.303657,1
2,GMM,0.287664,1
2,GMM,0.279285,1
2,GMM,-0.073001,0
2,GMM,0.261208,1
2,GMM,0.219545,1
2,GMM,-0.063558,0
2,GMM,0.291095,1
2,GMM,0.311464,1
2,GMM,0.274381,1
2,GMM,0.176727,1
3,Kmeans,0.08981,0
3,Kmeans,-0.009606,0
3,Kmeans,0.006177,0
3,Kmeans,0.206988,1
3,Kmeans,0.059561,1
3,Kmeans,0.185499,1
3,Kmeans,0.204343,1
3,Kmeans,0.201432,1
3,Kmeans,0.013115,0
3,Kmeans,0.192737,1
3,Kmeans,0.194176,1
3,Kmeans,0.217483,1
3,Kmeans,0.145784,1
3,Kmeans,0.131942,1
3,Kmeans,0.089235,0
3,Kmeans,0.185303,1
3,Kmeans,0.014626,0
3,Kmeans,0.084135,0
3,Kmeans,0.17439,1
3,Kmeans,0.151231,1
3,Kmeans,0.059736,1
3,Kmeans,0.040387,0
3,Kmeans,0.191864,1
3,Kmeans,0.022006,0
3,Kmeans,0.169582,1
3,Kmeans,0.192099,1
3,Kmeans,0.181427,1
3,Kmeans,0.038003,0
3,Kmeans,0.084201,1
3,Kmeans,0.150289,1
3,Kmeans,0.123453,1
3,Kmeans,0.141188,1
3,Kmeans,0.04047,0
3,Kmeans,0.206651,1
3,Kmeans,0.181671,1
3,Kmeans,0.195574,1
3,Kmeans,0.039153,0
3,Kmeans,0.056662,0
3,Kmeans,0.159871,1
3,Kmeans,0.13653,1
3,Kmeans,0.149841,1
3,Kmeans,0.224716,1
3,Kmeans,0.114699,1
3,Kmeans,0.176257,1
3,Kmeans,0.228097,1
3,Kmeans,0.034173,0
3,Kmeans,0.171605,1
3,Kmeans,0.11732,1
3,Kmeans,0.008615,0
3,Kmeans,0.214266,1
3,Kmeans,0.076695,1
3,Kmeans,0.191082,1
3,Kmeans,0.118415,1
3,Kmeans,0.048944,0
3,Kmeans,0.042495,0
3,Kmeans,0.15135,1
3,Kmeans,0.029767,0
3,Kmeans,0.091363,1
3,Kmeans,-0.01831,0
3,Kmeans,0.142527,1
3,Kmeans,0.044675,0
3,Kmeans,0.024701,0
3,Kmeans,0.191923,1
3,Kmeans,0.123758,0
3,Kmeans,0.198413,1
3,Kmeans,0.028773,0
3,Kmeans,0.08257,0
3,Kmeans,0.211301,1
3,Kmeans,0.018004,0
3,Kmeans,0.099623,1
3,Kmeans,0.065774,0
3,Kmeans,0.190928,1
3,Kmeans,0.09177,1
3,Kmeans,0.193378,1
3,Kmeans,0.090234,0
3,Kmeans,0.102144,1
3,Kmeans,0.201786,1
3,Kmeans,0.206757,1
3,Kmeans,0.204316,1
3,Kmeans,0.03606,0
3,Kmeans,0.208583,1
3,Kmeans,0.084341,1
3,Kmeans,-0.006317,0
3,Kmeans,0.150199,1
3,Kmeans,0.157426,1
3,Kmeans,0.167181,1
3,Kmeans,0.136357,1
3,Kmeans,0.081858,1
3,Kmeans,0.168324,1
3,Kmeans,0.022452,0
3,Kmeans,0.212693,1
3,Kmeans,0.174225,1
3,Kmeans,0.027412,0
3,Kmeans,0.182094,1
3,Kmeans,0.061875,0
3,Kmeans,0.077028,0
3,Kmeans,0.209547,1
3,Kmeans,0.04089,0
3,Kmeans,0.074417,0
3,Kmeans,0.137588,1
3,Kmeans,0.194496,1
3,Kmeans,0.024912,0
3,Kmeans,0.061046,0
3,Kmeans,0.190621,1
3,Kmeans,0.036809,0
3,Kmeans,0.119158,1
3,Kmeans,0.20583,1
3,Kmeans,0.192455,1
3,Kmeans,0.0,2
3,Kmeans,0.061627,0
3,Kmeans,0.186513,1
3,Kmeans,0.127138,1
3,Kmeans,0.105866,1
3,Kmeans,0.149118,1
3,Kmeans,0.15256,1
3,Kmeans,0.161028,1
3,Kmeans,0.025986,0
3,Kmeans,0.185928,1
3,Kmeans,0.085839,0
3,Kmeans,0.153677,1
3,Kmeans,0.060126,0
3,Kmeans,0.125936,1
3,Kmeans,0.087685,1
3,Kmeans,0.164229,1
3,Kmeans,0.175677,1
3,Kmeans,0.165946,1
3,Kmeans,0.179419,1
3,Kmeans,0.174354,1
3,Kmeans,0.17118,1
3,Kmeans,0.141859,1
3,Kmeans,0.132383,1
3,Kmeans,0.19276,1
3,Kmeans,-0.023557,0
3,Kmeans,0.109054,1
3,Kmeans,0.062583,0
3,Kmeans,0.18757,1
3,Kmeans,0.157842,1
3,Kmeans,0.176787,1
3,Kmeans,0.210234,1
3,Kmeans,0.211989,1
3,Kmeans,0.189884,1
3,Kmeans,0.01913,0
3,Kmeans,0.162305,1
3,Kmeans,0.037034,0
3,Kmeans,0.173677,1
3,Kmeans,0.165614,1
3,Kmeans,0.153549,1
3,Kmeans,0.166984,1
3,Kmeans,0.16439,1
3,Kmeans,0.207601,1
3,Kmeans,0.192125,1
3,Kmeans,0.117576,1
3,Kmeans,-0.043763,0
3,Kmeans,0.210265,1
3,Kmeans,0.212984,1
3,Kmeans,0.096069,0
3,Kmeans,0.200967,1
3,Kmeans,0.060142,1
3,Kmeans,0.202467,1
3,Kmeans,0.043375,0
3,Kmeans,0.175315,1
3,Kmeans,0.150876,1
3,Kmeans,0.171248,1
3,Kmeans,0.151138,1
3,Kmeans,0.208149,1
3,Kmeans,0.165857,1
3,Kmeans,0.047183,1
3,Kmeans,0.188511,1
3,Kmeans,0.008919,0
3,Kmeans,0.06043,1
3,Kmeans,0.127809,1
3,Kmeans,0.198057,1
3,Kmeans,0.212045,1
3,Kmeans,0.183334,1
3,Kmeans,0.201123,1
3,Kmeans,0.134244,1
3,Kmeans,0.211816,1
3,Kmeans,0.108337,1
3,Kmeans,0.187682,1
3,Kmeans,0.006815,0
3,Kmeans,0.164063,1
3,Kmeans,0.157007,1
3,Kmeans,0.188797,1
3,Kmeans,0.153592,1
3,Kmeans,0.030382,0
3,Kmeans,0.112041,1
3,Kmeans,0.023543,0
3,Kmeans,0.016191,0
3,Kmeans,0.116268,1
3,Kmeans,0.161836,1
3,Kmeans,0.190135,1
3,Kmeans,0.029456,0
3,Kmeans,0.05095,0
3,Kmeans,0.122588,1
3,Kmeans,0.035774,0
3,Kmeans,-0.003242,0
3,Kmeans,0.137115,1
3,Kmeans,0.209291,1
3,Kmeans,0.181137,1
3,Kmeans,0.236723,1
3,Kmeans,0.145977,1
3,Kmeans,0.18923,1
3,Kmeans,0.065865,1
3,Kmeans,0.186489,1
3,Kmeans,0.19615,1
3,Kmeans,0.100983,1
3,Kmeans,0.19286,1
3,Kmeans,0.168494,1
3,Kmeans,0.116112,1
3,Kmeans,0.200639,1
3,Kmeans,0.034915,1
3,Kmeans,0.202252,1
3,Kmeans,0.157322,1
3,Kmeans,0.222263,1
3,Kmeans,0.150087,1
3,Kmeans,0.180807,1
3,Kmeans,0.185617,1
3,Kmeans,0.232508,1
3,Kmeans,0.195432,1
3,Kmeans,0.215363,1
3,Kmeans,0.073337,1
3,Kmeans,0.217323,1
3,Kmeans,0.189688,1
3,Kmeans,0.18229,1
3,Kmeans,0.112701,1
3,Kmeans,0.215877,1
3,Kmeans,0.03128,0
3,Kmeans,0.130939,1
3,Kmeans,0.199121,1
3,Kmeans,0.200754,1
3,Kmeans,0.19715,1
3,Kmeans,0.079784,0
3,Kmeans,0.04989,0
3,Kmeans,0.170379,1
3,Kmeans,0.087047,1
3,Kmeans,-0.027004,0
3,Kmeans,0.196958,1
3,Kmeans,0.179911,1
3,Kmeans,0.183603,1
3,Kmeans,-0.036638,0
3,Kmeans,0.189025,1
3,Kmeans,0.082778,1
3,Kmeans,0.056797,0
3,Kmeans,0.208692,1
3,Kmeans,0.148221,1
3,Kmeans,0.063958,0
3,Kmeans,0.037345,0
3,Kmeans,0.086015,1
3,Kmeans,0.077029,0
3,Kmeans,0.103676,1
3,Kmeans,0.200479,1
3,Kmeans,0.189453,1
3,Kmeans,0.128862,1
3,Kmeans,0.056404,0
3,Kmeans,0.14894,1
3,Kmeans,0.097633,1
3,Kmeans,0.170658,1
3,Kmeans,0.153365,1
3,Kmeans,0.224002,1
3,Kmeans,0.148965,1
3,Kmeans,0.199784,1
3,Kmeans,0.145035,1
3,Kmeans,0.232549,1
3,Kmeans,0.178314,1
3,Kmeans,0.018442,0
3,Kmeans,0.190271,1
3,Kmeans,0.151446,1
3,Kmeans,0.056205,0
3,Kmeans,0.133357,1
3,Kmeans,0.198744,1
3,Kmeans,0.19449,1
3,Kmeans,0.194585,1
3,Kmeans,0.181646,1
3,Kmeans,0.058949,0
3,Kmeans,0.062728,0
3,Kmeans,0.176909,1
3,Kmeans,0.188006,1
3,Kmeans,0.135444,1
3,Kmeans,0.174825,1
3,Kmeans,0.004394,0
3,Kmeans,0.204115,1
3,Kmeans,0.210399,1
3,Kmeans,0.018861,0
3,Kmeans,0.088267,0
3,Kmeans,0.174345,1
3,Kmeans,0.148696,1
3,Kmeans,0.132944,1
3,Kmeans,0.193886,1
3,Kmeans,0.137688,1
3,Kmeans,0.134025,1
3,Kmeans,0.029132,0
3,Kmeans,0.218203,1
3,Kmeans,0.172734,1
3,Kmeans,0.095334,1
3,Kmeans,0.033723,0
3,Kmeans,-0.036272,0
3,Kmeans,0.123929,1
3,Kmeans,0.065152,0
3,Kmeans,0.191009,1
3,Kmeans,0.194319,1
3,Kmeans,0.1175,1
3,Kmeans,0.193663,1
3,Kmeans,0.198767,1
3,Kmeans,0.192209,1
3,Kmeans,0.099943,1
3,Kmeans,0.153001,1
3,Kmeans,0.081357,1
3,Kmeans,0.199667,1
