k,type,score,label
2,Kmeans,0.077978,1
2,Kmeans,0.081609,0
2,Kmeans,0.05679,0
2,Kmeans,0.075909,0
2,Kmeans,0.065698,0
2,Kmeans,0.115566,1
2,Kmeans,0.118092,1
2,Kmeans,0.067421,0
2,Kmeans,0.001717,0
2,Kmeans,0.076789,0
2,Kmeans,0.193098,1
2,Kmeans,0.217419,1
2,Kmeans,0.012995,0
2,Kmeans,0.080699,0
2,Kmeans,0.035335,0
2,Kmeans,0.086696,0
2,Kmeans,0.177308,1
2,Kmeans,0.077348,0
2,Kmeans,0.06012,0
2,Kmeans,0.272183,1
2,Kmeans,0.080876,0
2,Kmeans,0.208954,1
2,Kmeans,0.082552,0
2,Kmeans,0.010748,0
2,Kmeans,0.095694,0
2,Kmeans,0.075508,0
2,Kmeans,0.254609,1
2,Kmeans,0.073382,0
2,Kmeans,0.186175,1
2,Kmeans,0.090104,0
2,Kmeans,0.175192,1
2,Kmeans,0.07212,0
2,Kmeans,0.078637,0
2,Kmeans,0.166092,1
2,Kmeans,0.239367,1
2,Kmeans,0.074307,0
2,Kmeans,0.2465,1
2,Kmeans,0.09016,0
2,Kmeans,0.090018,0
2,Kmeans,-0.059099,0
2,Kmeans,0.048102,0
2,Kmeans,0.195748,1
2,Kmeans,0.236759,1
2,Kmeans,0.068095,0
2,Kmeans,0.0938,0
2,Kmeans,0.105273,1
2,Kmeans,0.099125,0
2,Kmeans,0.098798,0
2,Kmeans,0.109318,0
2,Kmeans,0.07207,0
2,Kmeans,0.099513,0
2,Kmeans,0.219169,1
2,Kmeans,0.085079,0
2,Kmeans,0.108506,0
2,Kmeans,0.103157,0
2,Kmeans,-0.030766,0
2,Kmeans,0.056016,0
2,Kmeans,0.089259,0
2,Kmeans,0.050001,1
2,Kmeans,0.023088,1
2,Kmeans,0.116885,0
2,Kmeans,0.165471,1
2,Kmeans,0.059203,0
2,Kmeans,0.061996,0
2,Kmeans,0.063891,0
2,Kmeans,0.254576,1
2,Kmeans,0.072413,0
2,Kmeans,0.073346,0
2,Kmeans,0.076624,1
2,Kmeans,0.044877,0
2,Kmeans,0.161996,1
2,Kmeans,0.077216,0
2,Kmeans,0.210417,1
2,Kmeans,0.084017,0
2,Kmeans,-0.011033,0
2,Kmeans,0.273329,1
2,Kmeans,0.162336,1
2,Kmeans,-0.035374,0
2,Kmeans,-0.001623,0
2,Kmeans,0.121999,1
2,Kmeans,0.21834,1
2,Kmeans,-0.027827,0
2,Kmeans,0.084028,0
2,Kmeans,0.1269,0
2,Kmeans,0.101307,0
2,Kmeans,0.046472,0
2,Kmeans,0.047772,0
2,Kmeans,0.045859,0
2,Kmeans,0.03396,0
2,Kmeans,0.082258,0
2,Kmeans,0.286274,1
2,Kmeans,0.274655,1
2,Kmeans,0.16698,1
2,Kmeans,0.0762,0
2,Kmeans,0.24635,1
2,Kmeans,0.118666,0
2,Kmeans,0.077844,1
2,Kmeans,0.038327,0
2,Kmeans,0.118511,0
2,Kmeans,3.3e-05,0
2,Kmeans,0.102905,0
2,Kmeans,0.085778,1
2,Kmeans,0.100809,0
2,Kmeans,0.254116,1
2,Kmeans,0.128597,1
2,Kmeans,-0.039893,0
2,Kmeans,0.200294,1
2,Kmeans,0.077307,0
2,Kmeans,0.109509,0
2,Kmeans,0.229975,1
2,Kmeans,0.023466,0
2,Kmeans,0.193406,1
2,Kmeans,0.238794,1
2,Kmeans,0.133968,1
2,Kmeans,0.113982,1
2,Kmeans,0.049075,0
2,Kmeans,0.003386,0
2,Kmeans,0.082489,0
2,Kmeans,0.04673,0
2,Kmeans,0.087918,0
2,Kmeans,0.114431,0
2,Kmeans,0.170429,1
2,Kmeans,-0.005009,0
2,Kmeans,0.10423,0
2,Kmeans,-0.055426,0
2,Kmeans,0.104484,0
2,Kmeans,0.234208,1
2,Kmeans,0.129069,0
2,Kmeans,0.030516,0
2,Kmeans,0.058533,0
2,Kmeans,0.078627,0
2,Kmeans,-0.033727,0
2,Kmeans,0.035965,0
2,Kmeans,0.070225,0
2,Kmeans,0.101092,0
2,Kmeans,0.279485,1
2,Kmeans,0.074549,0
2,Kmeans,0.090634,0
2,Kmeans,0.062766,0
2,Kmeans,0.023684,0
2,Kmeans,0.030873,0
2,Kmeans,0.063676,0
2,Kmeans,0.268713,1
2,Kmeans,0.107706,0
2,Kmeans,0.085362,0
2,Kmeans,0.19254,1
2,Kmeans,-0.035609,0
2,Kmeans,-0.037743,0
2,Kmeans,0.098608,0
2,Kmeans,0.042553,0
2,Kmeans,0.197255,1
2,Kmeans,0.084726,0
2,Kmeans,-0.039684,0
2,Kmeans,0.092973,0
2,Kmeans,0.0869,0
2,Kmeans,0.276907,1
2,Kmeans,0.102894,0
2,Kmeans,0.089274,0
2,Kmeans,0.268819,1
2,Kmeans,0.093055,0
2,Kmeans,0.019629,0
2,Kmeans,0.186832,1
2,Kmeans,0.062514,1
2,Kmeans,-0.020903,0
2,Kmeans,0.080514,0
2,Kmeans,0.0684,0
2,Kmeans,0.04877,0
2,Kmeans,0.119618,1
2,Kmeans,0.095048,0
2,Kmeans,0.039444,0
2,Kmeans,0.070604,0
2,Kmeans,0.066069,0
2,Kmeans,0.114803,0
2,Kmeans,0.067233,0
2,Kmeans,0.013313,0
2,Kmeans,0.030599,0
2,Kmeans,0.081467,1
2,Kmeans,0.033599,0
2,Kmeans,0.022388,0
2,Kmeans,0.245126,1
2,Kmeans,0.088426,0
2,Kmeans,0.277663,1
2,Kmeans,0.064183,1
2,Kmeans,0.066961,0
2,Kmeans,0.078447,0
2,Kmeans,0.102712,0
2,Kmeans,0.112123,0
2,Kmeans,0.113417,0
2,Kmeans,0.109139,1
2,Kmeans,0.025904,0
2,Kmeans,0.079037,0
2,Kmeans,0.108492,0
2,Kmeans,0.137945,0
2,Kmeans,0.099474,0
2,Kmeans,0.026305,0
2,Kmeans,0.034452,0
2,Kmeans,0.101527,1
2,Kmeans,0.092655,1
2,Kmeans,0.101282,0
2,Kmeans,-0.033142,0
2,Kmeans,0.150595,1
2,Kmeans,0.032782,0
2,Kmeans,0.280881,1
2,Kmeans,0.050937,1
2,Kmeans,0.095846,0
2,Kmeans,0.055146,0
2,Kmeans,0.099701,0
2,Kmeans,0.10415,1
2,Kmeans,0.08303,0
2,Kmeans,0.093808,0
2,Kmeans,0.097529,0
2,Kmeans,0.044647,0
2,Kmeans,0.07678,0
2,Kmeans,0.105197,0
2,Kmeans,0.114713,0
2,Kmeans,0.107887,1
2,Kmeans,0.2017,1
2,Kmeans,0.082145,0
2,Kmeans,0.200955,1
2,Kmeans,0.043159,0
2,Kmeans,0.08783,0
2,Kmeans,0.082377,0
2,Kmeans,0.075218,0
2,Kmeans,0.057898,0
2,Kmeans,0.079612,0
2,Kmeans,-0.033426,0
2,Kmeans,0.215865,1
2,Kmeans,0.071743,1
2,Kmeans,-0.027626,0
2,Kmeans,0.051743,0
2,Kmeans,0.026454,0
2,Kmeans,0.053394,0
2,Kmeans,0.205008,1
2,Kmeans,0.27161,1
2,Kmeans,0.04852,0
2,Kmeans,0.077555,1
2,Kmeans,0.210571,1
2,Kmeans,0.098344,0
2,Kmeans,0.081126,0
2,Kmeans,0.123279,0
2,Kmeans,0.058601,0
2,Kmeans,0.093952,0
2,Kmeans,0.063152,0
2,Kmeans,0.115995,0
2,Kmeans,0.05823,1
2,Kmeans,0.068407,0
2,Kmeans,0.077149,0
2,Kmeans,-0.037633,0
2,Kmeans,0.079928,0
2,Kmeans,0.269695,1
2,Kmeans,0.284948,1
2,Kmeans,0.078655,0
2,Kmeans,0.068787,1
2,Kmeans,0.076806,0
2,Kmeans,0.161072,1
2,Kmeans,0.04485,0
2,Kmeans,0.103843,1
2,Kmeans,0.257675,1
2,Kmeans,0.012246,0
2,Kmeans,0.079031,0
2,Kmeans,0.104453,0
2,Kmeans,0.073045,0
2,Kmeans,0.092825,1
2,Kmeans,0.124537,1
2,Kmeans,0.100082,0
2,Kmeans,0.088964,0
2,Kmeans,0.133514,1
2,Kmeans,0.068983,0
2,Kmeans,0.041969,0
2,Kmeans,0.076798,0
2,Kmeans,0.163756,1
2,Kmeans,0.244127,1
2,Kmeans,0.106953,1
2,Kmeans,0.085525,0
2,Kmeans,0.081485,0
2,Kmeans,0.087772,0
2,Kmeans,0.250627,1
2,Kmeans,0.08645,0
2,Kmeans,0.045344,0
2,Kmeans,-0.012741,0
2,Kmeans,0.009645,0
2,Kmeans,0.098596,0
2,Kmeans,0.306559,1
2,Kmeans,-0.018787,0
2,Kmeans,0.085971,0
2,Kmeans,0.090588,0
2,Kmeans,-0.00925,0
2,Kmeans,0.04039,0
2,Kmeans,-0.050501,0
2,Kmeans,0.094642,0
2,Kmeans,0.015685,0
2,Kmeans,0.134765,1
2,Kmeans,0.053383,0
2,Kmeans,0.23798,1
2,Kmeans,0.04353,0
2,Kmeans,0.036699,0
2,Kmeans,0.092594,0
2,Kmeans,0.050116,0
2,Kmeans,0.202476,1
2,Kmeans,0.127186,0
2,Kmeans,0.071895,0
2,Kmeans,0.072491,1
2,Kmeans,0.098668,0
2,Kmeans,0.2326,1
2,Kmeans,0.094869,0
2,Kmeans,0.002157,0
2,Kmeans,0.078198,0
2,Kmeans,0.025459,0
2,Kmeans,0.239866,1
2,Kmeans,0.098392,0
2,Kmeans,0.286839,1
2,Kmeans,0.102428,0
2,Kmeans,0.047223,0
2,Kmeans,0.035538,0
2,Kmeans,0.067893,0
2,Kmeans,0.165498,1
2,Kmeans,0.249453,1
2,Kmeans,0.106692,0
2,Kmeans,-0.010857,0
2,Kmeans,0.028016,0
2,Kmeans,0.020093,0
2,Kmeans,0.000944,0
2,Kmeans,0.07058,0
2,Kmeans,0.110661,0
2,Kmeans,0.037816,0
2,Kmeans,0.083536,0
2,Kmeans,0.077276,0
2,Kmeans,0.140212,1
2,Kmeans,0.104258,0
2,Kmeans,0.034572,0
2,Kmeans,0.243132,1
2,Kmeans,0.197635,1
2,Kmeans,0.090064,0
2,Kmeans,0.080385,0
2,Kmeans,0.24561,1
2,Kmeans,0.10026,0
2,Kmeans,-0.011795,0
2,Kmeans,0.061697,0
2,Kmeans,0.206235,1
2,Kmeans,0.105898,0
2,Kmeans,0.052849,0
2,Kmeans,0.223119,1
2,Kmeans,0.242893,1
2,Kmeans,0.068528,1
2,Kmeans,0.068937,0
2,Kmeans,0.104794,0
2,Kmeans,0.208773,1
2,Kmeans,0.085852,0
2,Kmeans,-0.00082,0
2,Kmeans,0.107504,0
2,Kmeans,0.118446,0
2,Kmeans,-0.017304,0
2,Kmeans,0.055058,0
2,Kmeans,0.117278,0
2,Kmeans,0.056334,0
2,Kmeans,0.075704,0
2,Kmeans,0.256228,1
2,Kmeans,0.212653,1
2,Kmeans,0.169995,1
2,Kmeans,0.078514,0
2,Kmeans,0.048316,0
2,Kmeans,0.069158,0
2,Kmeans,0.204888,1
2,Kmeans,0.058945,0
2,Kmeans,0.263062,1
2,Kmeans,0.139774,1
2,Kmeans,-0.011907,0
2,Kmeans,0.068521,0
2,Kmeans,0.064295,0
2,Kmeans,0.086762,0
2,Kmeans,0.051492,0
2,Kmeans,0.056901,0
2,Kmeans,0.081583,0
2,Kmeans,0.070897,0
2,Kmeans,0.235546,1
2,Kmeans,0.082348,0
2,Kmeans,0.080639,0
2,Kmeans,0.092893,0
2,Kmeans,0.026633,0
2,Kmeans,0.188677,1
2,Kmeans,0.082254,0
2,Kmeans,0.038448,0
2,Kmeans,0.055572,0
2,Kmeans,0.088228,0
2,Kmeans,0.090993,0
2,Kmeans,0.095089,0
2,Kmeans,-0.018527,0
2,Kmeans,0.209473,1
2,Kmeans,0.037834,0
2,Kmeans,0.219222,1
2,Kmeans,0.032703,0
2,Kmeans,0.108726,0
2,Kmeans,0.055331,0
2,Kmeans,0.273527,1
2,Kmeans,0.059161,0
2,Kmeans,0.105208,1
2,Kmeans,0.10595,0
2,Kmeans,0.07262,0
2,Kmeans,0.023147,0
2,Kmeans,0.080616,0
2,Kmeans,0.084238,0
2,Kmeans,0.071055,0
2,Kmeans,0.100551,0
2,Kmeans,0.123186,1
2,Kmeans,0.075636,0
2,Kmeans,-0.066565,0
2,Kmeans,-0.024248,0
2,Kmeans,0.064872,0
2,Kmeans,0.094905,0
2,Kmeans,0.097605,1
2,Kmeans,0.091008,0
2,Kmeans,0.142547,1
2,Kmeans,0.269867,1
2,Kmeans,0.016861,0
2,Kmeans,0.035463,0
2,Kmeans,0.061767,0
2,Kmeans,0.088656,0
2,Kmeans,0.089429,0
2,Kmeans,-0.004059,0
2,Kmeans,0.113504,0
2,Kmeans,0.083873,0
2,Kmeans,0.095747,0
2,Kmeans,0.204328,1
2,Kmeans,0.090603,0
2,Kmeans,0.079043,0
2,Kmeans,0.126815,0
2,Kmeans,0.245217,1
2,Kmeans,0.253796,1
2,Kmeans,0.015418,0
2,Kmeans,0.23589,1
2,Kmeans,0.080078,0
2,Kmeans,0.108908,0
2,Kmeans,0.058895,0
2,Kmeans,0.28596,1
2,Kmeans,0.114003,0
2,Kmeans,0.088874,0
2,Kmeans,0.130689,1
2,Kmeans,-0.053453,0
2,Kmeans,0.087374,0
2,Kmeans,0.083265,0
2,Kmeans,0.055088,0
2,Kmeans,0.106799,0
2,Kmeans,0.100969,1
2,Kmeans,-0.014443,0
2,Kmeans,0.262871,1
2,Kmeans,0.070136,0
2,Kmeans,0.086714,0
2,Kmeans,0.039899,0
2,Kmeans,0.251313,1
2,Kmeans,0.035449,1
2,Kmeans,0.175171,1
2,Kmeans,0.095986,0
2,Kmeans,0.086256,0
2,Kmeans,0.076399,0
2,Kmeans,0.049764,0
2,Kmeans,0.078111,0
2,Kmeans,-0.036093,0
2,Kmeans,0.1365,1
2,Kmeans,0.052433,0
2,Kmeans,0.244731,1
2,Kmeans,0.111526,1
2,Kmeans,0.052608,0
2,Kmeans,0.002052,0
2,Kmeans,0.089556,0
2,Kmeans,0.030244,0
2,Kmeans,0.079725,0
2,Kmeans,0.110544,0
2,Kmeans,0.218325,1
2,Kmeans,0.094401,0
2,Kmeans,0.010572,0
2,Kmeans,0.123506,0
2,Kmeans,0.106083,0
2,Kmeans,0.088881,0
2,Kmeans,0.250101,1
2,Kmeans,0.076563,0
2,Kmeans,0.083211,1
2,Kmeans,0.077783,0
2,Kmeans,0.253789,1
2,Kmeans,0.096481,0
2,Kmeans,0.129522,1
2,Kmeans,0.092759,0
2,Kmeans,0.001882,0
2,Kmeans,0.065942,1
2,Kmeans,0.08066,0
2,Kmeans,0.104509,0
2,Kmeans,0.078958,0
2,Kmeans,0.055112,0
2,Kmeans,0.273286,1
2,Kmeans,0.212436,1
2,Kmeans,0.001013,0
2,Kmeans,0.078604,0
2,Kmeans,0.068055,0
2,Kmeans,0.093637,0
2,Kmeans,0.067337,0
2,Kmeans,0.116645,0
2,Kmeans,0.008898,0
2,Kmeans,0.040625,0
2,Kmeans,0.085157,0
2,Kmeans,0.086872,0
2,Kmeans,0.256045,1
2,Kmeans,0.123689,1
2,Kmeans,0.08327,0
2,Kmeans,0.082492,0
2,Kmeans,0.07444,0
2,Kmeans,-0.040507,0
2,Kmeans,0.109943,1
2,Kmeans,0.065235,0
2,Kmeans,0.202315,1
2,Kmeans,0.103688,0
2,Kmeans,0.118903,1
2,Kmeans,0.040426,0
2,Kmeans,0.073098,0
2,Kmeans,0.240963,1
2,Kmeans,-0.003663,0
2,Kmeans,0.237908,1
2,Kmeans,0.166903,1
2,Kmeans,0.308157,1
2,Kmeans,0.107517,0
2,Kmeans,0.055786,0
2,Kmeans,0.081281,0
2,Kmeans,0.059256,0
2,Kmeans,0.06226,1
2,Kmeans,0.07979,0
2,Kmeans,0.099461,0
2,Kmeans,0.069703,0
2,Kmeans,0.105741,1
2,Kmeans,0.035835,0
2,Kmeans,-0.021813,0
2,Kmeans,0.087722,0
2,Kmeans,0.13206,0
2,Kmeans,0.068687,0
2,Kmeans,0.235026,1
2,Kmeans,0.084247,1
2,Kmeans,0.040583,1
2,Kmeans,0.251553,1
2,Kmeans,0.274926,1
2,Kmeans,0.050221,0
2,Kmeans,0.104656,1
2,Kmeans,0.090717,0
2,Kmeans,0.102356,0
2,Kmeans,0.011966,0
2,Kmeans,0.030422,0
2,Kmeans,0.083087,0
2,Kmeans,0.058598,0
2,Kmeans,0.031225,0
2,Kmeans,0.035572,0
2,Kmeans,0.084949,0
2,Kmeans,0.234662,1
2,Kmeans,-0.04144,0
2,Kmeans,0.112218,0
2,Kmeans,0.0819,0
2,Kmeans,0.082466,0
2,Kmeans,0.082875,0
2,Kmeans,0.095625,0
2,Kmeans,0.081895,1
2,Kmeans,0.121693,0
2,Kmeans,0.118279,1
2,Kmeans,0.088794,0
2,Kmeans,0.104909,0
2,Kmeans,0.261635,1
2,Kmeans,0.19051,1
2,Kmeans,0.094794,0
2,Kmeans,0.06395,0
2,Kmeans,0.203671,1
2,Kmeans,-0.016745,0
2,Kmeans,0.06704,1
2,Kmeans,-0.03538,0
2,Kmeans,0.050929,0
2,Kmeans,0.079415,0
2,Kmeans,0.103282,1
2,Kmeans,0.096546,0
2,Kmeans,0.069923,1
2,Kmeans,0.033659,0
2,Kmeans,0.096967,0
2,Kmeans,0.049609,0
2,Kmeans,0.105009,0
2,Kmeans,0.075614,0
2,Kmeans,0.106498,0
2,Kmeans,0.086474,0
2,Kmeans,0.106015,1
2,Kmeans,-0.016221,0
2,Kmeans,0.138425,0
2,Kmeans,0.065824,0
2,Kmeans,0.173232,1
2,Kmeans,0.272049,1
2,Kmeans,0.12269,0
2,Kmeans,0.108649,0
2,Kmeans,0.106331,0
2,Kmeans,0.076023,0
2,Kmeans,0.158694,1
2,Kmeans,0.084273,0
2,Kmeans,0.144075,1
2,Kmeans,0.109214,1
2,Kmeans,0.092663,0
2,Kmeans,0.084971,0
2,Kmeans,0.053123,1
2,Kmeans,0.011213,0
2,Kmeans,0.131311,0
2,Kmeans,0.091021,0
2,Kmeans,0.043806,0
2,Kmeans,0.075996,1
2,Kmeans,0.174494,1
2,Kmeans,0.051928,1
2,Kmeans,0.020901,0
2,Kmeans,0.092563,1
2,Kmeans,0.097388,0
2,Kmeans,0.069748,0
2,Kmeans,0.072336,0
2,Kmeans,-0.037206,0
2,Kmeans,0.085495,0
2,Kmeans,0.102173,0
2,Kmeans,0.046267,0
2,Kmeans,0.020642,0
2,Kmeans,0.062897,0
2,Kmeans,0.099901,0
2,Kmeans,0.116211,1
2,Kmeans,0.070779,0
2,Kmeans,-0.054652,0
2,Kmeans,0.085928,0
2,Kmeans,0.013809,0
2,Kmeans,0.027779,0
2,Kmeans,0.123835,1
2,Kmeans,0.085011,0
2,Kmeans,0.047498,0
2,Kmeans,0.09052,0
2,Kmeans,0.06274,0
2,Kmeans,0.037948,0
2,Kmeans,0.237309,1
2,Kmeans,0.082658,0
2,Kmeans,-0.010899,0
2,Kmeans,0.075968,0
2,Kmeans,0.006762,0
2,Kmeans,0.02979,0
2,Kmeans,0.084069,0
2,Kmeans,0.099072,0
2,Kmeans,0.092644,1
2,Kmeans,0.056521,0
2,Kmeans,0.091739,0
2,Kmeans,0.124565,0
2,Kmeans,0.087339,0
2,Kmeans,0.112829,0
2,Kmeans,0.053986,1
2,Kmeans,0.06443,0
2,Kmeans,0.151284,1
2,Kmeans,-0.003073,0
2,Kmeans,0.043941,0
2,Kmeans,0.061219,0
2,Kmeans,0.044499,0
2,Kmeans,0.05732,0
2,Kmeans,0.083409,0
2,Kmeans,0.104539,0
2,Kmeans,0.040756,0
2,Kmeans,0.2883,1
2,Kmeans,0.087574,0
2,Kmeans,0.07603,0
2,Kmeans,-0.032128,0
2,Kmeans,0.086058,0
2,Kmeans,0.071437,0
2,Kmeans,0.034888,0
2,Kmeans,0.085667,0
2,Kmeans,0.151513,1
2,Kmeans,0.103111,0
2,Kmeans,0.096019,0
2,Kmeans,0.109105,0
2,Kmeans,0.186151,1
2,Kmeans,0.045873,1
2,Kmeans,0.084679,0
2,Kmeans,0.085969,0
2,Kmeans,0.033178,1
2,Kmeans,0.054129,0
2,Kmeans,0.096651,0
2,Kmeans,0.08697,0
2,Kmeans,0.100618,0
2,Kmeans,0.097226,0
2,Kmeans,-0.024254,0
2,Kmeans,0.104858,0
2,Kmeans,0.108677,0
2,Kmeans,0.0964,0
2,Kmeans,0.086851,0
2,Kmeans,0.136938,1
2,Kmeans,0.062432,0
2,Kmeans,0.053639,0
2,Kmeans,0.1231,0
2,Kmeans,0.009714,0
2,Kmeans,0.025048,0
2,Kmeans,-0.05538,0
2,Kmeans,0.097042,0
2,Kmeans,0.059408,0
2,Kmeans,0.085069,0
2,Kmeans,0.094071,0
2,Kmeans,0.037287,0
2,Kmeans,0.165312,1
2,Kmeans,0.034522,0
2,Kmeans,0.076595,0
2,Kmeans,0.090197,0
2,Kmeans,0.094794,1
2,Kmeans,0.081355,0
2,Kmeans,0.093895,0
2,Kmeans,0.122077,1
2,Kmeans,0.080714,0
2,Kmeans,0.250351,1
2,Kmeans,0.000129,0
2,Kmeans,0.087219,0
2,Kmeans,0.019682,0
2,Kmeans,0.077695,0
2,Kmeans,0.073165,0
2,Kmeans,0.077842,0
2,Kmeans,0.097416,1
2,Kmeans,0.155878,1
2,Kmeans,0.07585,0
2,Kmeans,0.097681,1
2,Kmeans,0.08249,1
2,Kmeans,0.073408,0
2,Kmeans,0.109344,0
2,Kmeans,0.075378,0
2,Kmeans,0.051732,0
2,Kmeans,0.047438,0
2,Kmeans,0.069927,0
2,Kmeans,0.133208,1
2,Kmeans,0.058958,0
2,Kmeans,0.092983,0
2,Kmeans,0.089898,0
2,Kmeans,0.079249,0
2,Kmeans,0.250133,1
2,Kmeans,0.00841,0
2,Kmeans,0.262746,1
2,Kmeans,0.067182,0
2,Kmeans,0.079117,0
2,Kmeans,0.083209,0
2,Kmeans,0.117775,0
2,Kmeans,0.064659,0
2,Kmeans,0.143328,1
2,Kmeans,0.071169,0
2,Kmeans,0.03566,0
2,Kmeans,0.066734,1
2,Kmeans,0.251332,1
2,Kmeans,-0.004154,0
2,Kmeans,0.122884,0
2,Kmeans,0.22651,1
2,Kmeans,0.076405,0
2,Kmeans,0.078067,0
2,Kmeans,0.082353,0
2,Kmeans,0.057339,1
2,Kmeans,0.23536,1
2,Kmeans,0.255222,1
2,Kmeans,0.088594,1
2,Kmeans,-0.056675,0
2,Kmeans,0.104145,0
2,Kmeans,0.078084,0
2,Kmeans,0.094597,0
2,Kmeans,0.047836,1
2,Kmeans,0.04292,0
2,Kmeans,0.100135,0
2,Kmeans,0.029938,0
2,Kmeans,0.09193,0
2,Kmeans,0.077296,0
2,Kmeans,0.053044,0
2,Kmeans,0.274375,1
2,Kmeans,0.080437,0
2,Kmeans,0.169343,1
2,Kmeans,0.098099,0
2,Kmeans,0.012877,0
2,Kmeans,0.080266,0
2,Kmeans,0.055204,0
2,Kmeans,0.192603,1
2,Kmeans,0.070373,0
2,Kmeans,0.019785,0
2,Kmeans,0.099024,0
2,Kmeans,-0.007284,0
2,Kmeans,0.210715,1
2,Kmeans,0.09626,0
2,Kmeans,0.14543,0
2,Kmeans,0.089348,0
2,Kmeans,0.008991,0
2,Kmeans,0.133434,1
2,Kmeans,0.233229,1
2,Kmeans,0.109128,0
2,Kmeans,0.017624,0
2,Kmeans,0.148908,1
2,Kmeans,0.212377,1
2,Kmeans,0.09365,0
2,Kmeans,0.169047,1
2,Kmeans,0.063022,0
2,Kmeans,0.109834,1
2,Kmeans,0.100797,0
2,Kmeans,0.005239,0
2,Kmeans,0.142221,0
2,Kmeans,0.104878,0
2,Kmeans,0.067773,0
2,Kmeans,0.039435,0
2,Kmeans,0.097837,0
2,Kmeans,0.013042,0
2,Kmeans,0.074489,0
2,Kmeans,0.108451,1
2,Kmeans,0.106053,0
2,Kmeans,0.051357,0
2,Kmeans,0.099184,0
2,Kmeans,0.076457,0
2,Kmeans,0.10464,0
2,Kmeans,0.097898,0
2,Kmeans,-0.062674,0
2,Kmeans,0.054374,1
2,Kmeans,-0.007949,0
2,Kmeans,0.123565,0
2,Kmeans,0.088179,1
2,Kmeans,0.095992,0
2,Kmeans,0.033088,0
2,Kmeans,0.239579,1
2,Kmeans,0.106484,0
2,Kmeans,0.160526,1
2,Kmeans,0.098591,0
2,Kmeans,0.084574,0
2,Kmeans,0.046451,0
2,Kmeans,-0.022017,0
2,Kmeans,0.082332,1
2,Kmeans,0.054621,1
2,Kmeans,0.047123,0
2,Kmeans,0.104955,0
2,Kmeans,0.067939,0
2,Kmeans,0.071001,0
2,Kmeans,0.201116,1
2,Kmeans,0.286266,1
2,Kmeans,0.056156,0
2,Kmeans,0.27641,1
2,Kmeans,0.258399,1
2,Kmeans,-0.028849,0
2,Kmeans,0.058252,0
2,Kmeans,0.101625,0
2,Kmeans,0.274973,1
2,Kmeans,0.081108,0
2,Kmeans,0.198361,1
2,Kmeans,0.059447,0
2,Kmeans,-0.028074,0
2,Kmeans,0.23613,1
2,Kmeans,0.194426,1
2,Kmeans,0.054665,0
2,Kmeans,0.045516,1
2,Kmeans,0.105811,0
2,Kmeans,0.057136,0
2,Kmeans,0.266617,1
2,Kmeans,0.001875,0
2,Kmeans,0.07974,0
2,Kmeans,0.070392,0
2,Kmeans,0.084691,1
2,Kmeans,-0.054827,0
2,Kmeans,0.081022,1
2,Kmeans,0.038609,0
2,Kmeans,0.112463,0
2,Kmeans,-0.051588,0
2,Kmeans,0.074897,0
2,Kmeans,0.117926,0
2,Kmeans,0.110226,0
2,Kmeans,-0.014445,0
