k,type,score,label
2,Kmeans,0.038113,0
2,Kmeans,0.452589,1
2,Kmeans,0.320448,1
2,Kmeans,0.469183,1
2,Kmeans,0.435706,1
2,Kmeans,0.322866,0
2,Kmeans,0.143493,1
2,Kmeans,0.200408,1
2,Kmeans,0.381972,1
2,Kmeans,0.390603,0
2,Kmeans,0.455286,1
2,Kmeans,0.450465,1
2,Kmeans,0.361154,0
2,Kmeans,0.112851,1
2,Kmeans,0.341458,1
2,Kmeans,0.491556,1
2,Kmeans,0.449096,1
2,Kmeans,0.453128,1
2,Kmeans,0.236028,0
2,Kmeans,0.063486,1
2,Kmeans,0.10526,1
2,Kmeans,0.133877,0
2,Kmeans,0.271075,0
2,Kmeans,0.288365,0
2,Kmeans,0.395024,1
2,Kmeans,0.245989,0
2,Kmeans,0.307163,0
2,Kmeans,0.399138,0
2,Kmeans,0.276213,1
2,Kmeans,0.414749,0
2,Kmeans,0.308607,0
2,Kmeans,0.106442,0
2,Kmeans,0.142262,1
2,Kmeans,0.132282,1
2,Kmeans,0.401167,0
2,Kmeans,0.440851,1
2,Kmeans,0.450202,1
2,Kmeans,0.081499,1
2,Kmeans,0.207986,0
2,Kmeans,0.262905,0
2,Kmeans,0.318041,0
2,Kmeans,0.153009,0
2,Kmeans,0.283742,0
2,Kmeans,0.271234,1
2,Kmeans,0.052066,1
2,Kmeans,0.12328,0
2,Kmeans,0.329513,1
2,Kmeans,0.462726,1
2,Kmeans,0.239199,1
2,Kmeans,0.082752,1
2,Kmeans,0.437474,1
2,Kmeans,0.284853,1
2,Kmeans,0.329391,1
2,Kmeans,0.302225,1
2,Kmeans,0.209419,0
2,Kmeans,0.092099,0
2,Kmeans,0.456723,1
2,Kmeans,0.402011,1
2,Kmeans,0.212764,1
2,Kmeans,0.111103,0
2,Kmeans,0.001722,0
2,Kmeans,0.098378,1
2,Kmeans,0.453894,1
2,Kmeans,0.266366,0
2,Kmeans,0.442281,1
2,Kmeans,0.394264,0
2,Kmeans,0.383278,0
2,Kmeans,0.348968,0
2,Kmeans,0.068529,0
2,Kmeans,0.418796,0
2,Kmeans,0.130308,0
2,Kmeans,0.340762,0
2,Kmeans,0.252051,0
2,Kmeans,0.415023,0
2,Kmeans,0.442092,1
2,Kmeans,0.076765,1
2,Kmeans,0.170163,0
2,Kmeans,0.249794,1
2,Kmeans,0.414517,1
2,Kmeans,0.40255,0
2,Kmeans,0.194561,0
2,Kmeans,0.06425,0
2,Kmeans,0.164301,0
2,Kmeans,0.048545,0
2,Kmeans,0.43425,0
2,Kmeans,0.216829,0
2,Kmeans,0.397137,1
2,Kmeans,0.177215,1
2,Kmeans,0.327067,1
2,Kmeans,0.44111,1
2,Kmeans,0.361285,0
2,Kmeans,0.203542,0
2,Kmeans,0.141887,0
2,Kmeans,0.380227,0
2,Kmeans,0.261738,0
2,Kmeans,0.190286,1
2,Kmeans,0.166961,0
2,Kmeans,0.384165,1
2,Kmeans,0.234022,0
2,Kmeans,0.050931,1
2,Kmeans,0.330272,0
2,Kmeans,0.163644,0
2,Kmeans,0.474625,1
2,Kmeans,0.293113,0
2,Kmeans,0.146674,1
2,Kmeans,0.291556,0
2,Kmeans,0.286777,1
2,Kmeans,0.121931,1
2,Kmeans,0.404752,0
2,Kmeans,0.255984,0
2,Kmeans,0.298906,1
2,Kmeans,0.230247,1
2,Kmeans,0.362556,1
2,Kmeans,0.225641,1
2,Kmeans,0.436192,1
2,Kmeans,0.085268,0
2,Kmeans,0.281171,1
2,Kmeans,0.132375,0
2,Kmeans,0.353135,0
2,Kmeans,0.382524,0
2,Kmeans,0.361013,0
2,Kmeans,0.433904,1
2,Kmeans,0.336563,1
2,Kmeans,0.314815,0
2,Kmeans,0.204566,0
2,Kmeans,0.134713,0
2,Kmeans,0.267406,0
2,Kmeans,0.435022,1
2,Kmeans,0.038804,0
2,Kmeans,0.362521,0
2,Kmeans,0.418958,1
2,Kmeans,0.385977,1
2,Kmeans,0.146174,0
2,Kmeans,0.335256,0
2,Kmeans,0.26083,0
2,Kmeans,0.195243,0
2,Kmeans,0.235147,0
2,Kmeans,0.279188,1
2,Kmeans,0.232987,0
2,Kmeans,0.195521,0
2,Kmeans,0.104198,0
2,Kmeans,0.218962,1
2,Kmeans,0.226152,0
2,Kmeans,0.273493,1
2,Kmeans,0.147011,0
2,Kmeans,0.387338,0
2,Kmeans,0.433747,1
2,Kmeans,0.372706,0
2,Kmeans,0.440578,1
2,Kmeans,0.217106,0
2,Kmeans,0.010543,0
2,Kmeans,0.077241,0
2,Kmeans,0.183231,0
2,Kmeans,0.376338,1
2,Kmeans,0.059774,1
2,Kmeans,0.451028,1
2,Kmeans,0.415221,0
2,Kmeans,0.098438,1
2,Kmeans,0.429745,1
2,Kmeans,0.39446,1
2,Kmeans,0.470223,1
2,Kmeans,0.377183,1
2,Kmeans,0.427829,0
2,Kmeans,0.384983,0
2,Kmeans,0.397002,1
2,Kmeans,0.473833,1
2,Kmeans,0.388681,0
2,Kmeans,0.34628,1
2,Kmeans,0.349142,1
2,Kmeans,0.350098,1
2,Kmeans,0.33849,0
2,Kmeans,0.346332,1
2,Kmeans,-0.001262,0
2,Kmeans,0.492509,1
2,Kmeans,0.1857,0
2,Kmeans,0.042725,0
2,Kmeans,0.243704,0
2,Kmeans,0.277227,0
2,Kmeans,0.119349,0
2,Kmeans,0.31241,1
2,Kmeans,0.415005,0
2,Kmeans,0.236969,0
2,Kmeans,0.20965,1
2,Kmeans,0.392632,0
2,Kmeans,0.326887,1
2,Kmeans,0.094767,1
2,Kmeans,0.45466,1
2,Kmeans,0.284447,0
2,Kmeans,0.395184,0
2,Kmeans,0.284757,0
2,Kmeans,0.354546,0
2,Kmeans,0.313273,0
2,Kmeans,0.22837,1
2,Kmeans,0.353706,0
2,Kmeans,0.409664,1
2,Kmeans,0.351197,0
2,Kmeans,0.368044,0
2,Kmeans,0.368712,0
2,Kmeans,0.39713,0
2,Kmeans,0.191286,1
2,Kmeans,0.338302,0
2,Kmeans,0.312646,1
2,Kmeans,0.383072,1
2,Kmeans,0.340516,1
2,Kmeans,0.289054,0
2,Kmeans,0.346229,0
2,Kmeans,0.380169,1
2,Kmeans,0.073209,1
2,Kmeans,0.27301,0
2,Kmeans,0.084221,1
2,Kmeans,0.331744,0
2,Kmeans,0.353862,1
2,Kmeans,0.24515,0
2,Kmeans,0.119114,1
2,Kmeans,0.311914,1
2,Kmeans,0.271151,0
2,Kmeans,0.435514,1
2,Kmeans,0.173616,1
2,Kmeans,0.290206,0
2,Kmeans,0.41708,0
2,Kmeans,0.354237,0
2,Kmeans,0.301862,1
2,Kmeans,0.336762,1
2,Kmeans,0.301505,0
2,Kmeans,0.361788,0
2,Kmeans,0.425181,1
2,Kmeans,0.35018,0
2,Kmeans,0.474719,1
2,Kmeans,0.284522,0
2,Kmeans,0.359906,0
2,Kmeans,0.377598,0
2,Kmeans,0.010625,0
2,Kmeans,0.02143,1
2,Kmeans,0.427697,0
2,Kmeans,0.467599,1
2,Kmeans,0.144146,0
2,Kmeans,0.138458,1
2,Kmeans,0.411028,1
2,Kmeans,0.397551,1
2,Kmeans,0.307238,1
2,Kmeans,0.355531,0
2,Kmeans,0.298307,0
2,Kmeans,0.348579,0
2,Kmeans,0.372214,1
2,Kmeans,0.206111,0
2,Kmeans,0.060219,1
2,Kmeans,0.286732,1
2,Kmeans,0.392952,0
2,Kmeans,0.392949,0
2,Kmeans,0.183894,0
2,Kmeans,0.459758,0
2,Kmeans,0.467426,1
2,Kmeans,0.296054,0
2,Kmeans,0.436781,1
2,Kmeans,0.440768,0
2,Kmeans,0.292181,0
2,Kmeans,0.471818,1
2,Kmeans,0.264776,0
2,Kmeans,0.199065,0
2,Kmeans,0.267847,1
2,Kmeans,0.035057,1
2,Kmeans,0.277399,1
2,Kmeans,0.254262,0
2,Kmeans,0.304212,0
2,Kmeans,0.231349,1
2,Kmeans,0.106814,1
2,Kmeans,0.09502,1
2,Kmeans,0.15174,1
2,Kmeans,0.423798,1
2,Kmeans,0.475384,1
2,Kmeans,0.359603,1
2,Kmeans,0.436063,1
2,Kmeans,0.312715,0
2,Kmeans,0.168407,1
2,Kmeans,0.434962,1
2,Kmeans,0.40455,1
2,Kmeans,0.188041,0
2,Kmeans,0.290483,0
2,Kmeans,0.301808,1
2,Kmeans,0.006592,0
2,Kmeans,0.173873,0
2,Kmeans,0.259137,0
2,Kmeans,0.040941,0
2,Kmeans,0.422935,1
2,Kmeans,0.168976,1
2,Kmeans,0.064066,0
2,Kmeans,0.189422,0
2,Kmeans,0.131635,1
2,Kmeans,0.490704,1
2,Kmeans,0.28224,1
2,Kmeans,0.377852,0
2,Kmeans,0.406717,0
2,Kmeans,0.151588,0
2,Kmeans,0.337501,0
2,Kmeans,0.37221,1
2,Kmeans,0.057335,1
2,Kmeans,0.098711,0
2,Kmeans,0.025505,0
2,Kmeans,0.118255,1
2,Kmeans,0.119857,1
2,Kmeans,0.474749,1
2,Kmeans,0.374429,1
2,Kmeans,0.133604,0
2,Kmeans,0.397343,1
2,Kmeans,0.302153,0
2,Kmeans,0.349617,1
2,Kmeans,0.454304,1
2,Kmeans,0.451344,1
2,Kmeans,0.398274,0
2,Kmeans,0.359349,1
2,Kmeans,0.320601,0
2,Kmeans,0.45816,1
2,Kmeans,0.443669,1
2,Kmeans,0.275453,0
2,Kmeans,0.38264,0
2,Kmeans,0.479111,1
2,Kmeans,0.482641,1
2,Kmeans,0.104851,0
2,Kmeans,0.360677,0
2,Kmeans,0.200876,1
2,Kmeans,0.202033,1
2,Kmeans,0.324539,0
2,Kmeans,0.393169,0
2,Kmeans,0.353831,0
2,Kmeans,0.090953,1
2,Kmeans,0.427858,1
2,Kmeans,0.496778,1
2,Kmeans,0.359433,0
2,Kmeans,0.456458,1
2,Kmeans,0.367955,0
2,Kmeans,0.280374,0
2,Kmeans,0.392466,1
2,Kmeans,0.412271,0
2,Kmeans,0.202166,1
2,Kmeans,0.354314,0
2,Kmeans,0.440851,1
2,Kmeans,0.287053,0
2,Kmeans,0.246657,1
2,Kmeans,-0.005444,0
2,Kmeans,0.065522,0
2,Kmeans,0.189171,0
2,Kmeans,0.297662,0
2,Kmeans,0.128713,0
2,Kmeans,0.414882,0
2,Kmeans,0.190409,1
2,Kmeans,0.435279,0
2,Kmeans,0.038785,0
2,Kmeans,0.267985,0
2,Kmeans,0.346648,0
2,Kmeans,0.057453,0
2,Kmeans,0.037094,1
2,Kmeans,0.372341,0
2,Kmeans,0.025806,0
2,Kmeans,0.378293,1
2,Kmeans,0.344269,1
2,Kmeans,0.21325,0
2,Kmeans,0.26151,1
2,Kmeans,0.449772,1
2,Kmeans,0.362394,0
2,Kmeans,0.209725,1
2,Kmeans,0.340528,0
2,Kmeans,0.47733,1
2,Kmeans,0.366346,1
2,Kmeans,0.101686,0
2,Kmeans,0.384589,0
2,Kmeans,0.275724,0
2,Kmeans,0.389071,0
2,Kmeans,0.430327,0
2,Kmeans,0.099007,0
2,Kmeans,0.190839,1
2,Kmeans,0.305775,1
2,Kmeans,0.151753,1
2,Kmeans,0.424845,1
2,Kmeans,0.34471,1
2,Kmeans,0.017936,0
2,Kmeans,0.247128,1
2,Kmeans,0.458911,1
2,Kmeans,0.000713,0
2,Kmeans,0.049577,0
2,Kmeans,0.456813,1
2,Kmeans,0.160766,1
2,Kmeans,0.053305,0
2,Kmeans,0.325486,0
2,Kmeans,0.150092,1
2,Kmeans,0.36738,0
2,Kmeans,-0.016607,0
2,Kmeans,0.242317,0
2,Kmeans,0.14836,0
2,Kmeans,0.247317,1
2,Kmeans,0.400403,1
2,Kmeans,0.066061,0
2,Kmeans,0.359357,0
2,Kmeans,0.362472,0
2,Kmeans,0.423275,1
2,Kmeans,0.286809,1
2,Kmeans,0.296503,0
2,Kmeans,0.427722,1
2,Kmeans,0.288608,1
2,Kmeans,0.28402,0
2,Kmeans,0.146746,1
2,Kmeans,0.418613,0
2,Kmeans,0.349059,1
2,Kmeans,0.456016,1
2,Kmeans,0.373509,0
2,Kmeans,0.296243,0
2,Kmeans,0.16606,0
2,Kmeans,0.097149,1
2,Kmeans,0.323877,1
2,Kmeans,0.429534,1
2,Kmeans,0.199865,0
2,Kmeans,0.353636,0
2,Kmeans,0.467261,1
2,Kmeans,0.172201,0
2,Kmeans,0.205573,1
2,Kmeans,0.354522,1
2,Kmeans,0.040293,0
2,Kmeans,0.291766,1
2,Kmeans,0.249809,0
2,Kmeans,0.078856,0
2,Kmeans,0.432517,1
2,Kmeans,0.391884,0
2,Kmeans,0.30067,1
2,Kmeans,0.367184,0
2,Kmeans,0.367749,0
2,Kmeans,0.335478,0
2,Kmeans,0.232252,0
2,Kmeans,0.395804,1
2,Kmeans,0.340006,0
2,Kmeans,0.43055,0
2,Kmeans,0.261356,1
2,Kmeans,0.343004,1
2,Kmeans,0.239883,1
2,Kmeans,0.267407,0
2,Kmeans,0.439995,1
2,Kmeans,0.318042,1
2,Kmeans,0.192376,0
2,Kmeans,0.382446,0
2,Kmeans,0.026599,1
2,Kmeans,0.251771,0
2,Kmeans,0.365446,1
2,Kmeans,0.229897,0
2,Kmeans,0.446119,1
2,Kmeans,0.29775,0
2,Kmeans,0.454753,1
2,Kmeans,0.38947,0
2,Kmeans,0.281412,0
2,Kmeans,0.260882,0
2,Kmeans,0.054972,0
2,Kmeans,0.391697,0
2,Kmeans,0.454729,1
2,Kmeans,0.140386,1
2,Kmeans,0.088616,0
2,Kmeans,0.009708,0
2,Kmeans,0.449443,1
2,Kmeans,0.412486,0
2,Kmeans,0.129975,1
2,Kmeans,0.147781,0
2,Kmeans,0.43372,1
2,Kmeans,0.352772,1
2,Kmeans,0.399753,0
2,Kmeans,0.163372,0
2,Kmeans,-0.022704,0
2,Kmeans,0.059576,0
2,Kmeans,0.306823,1
2,Kmeans,0.292403,1
2,Kmeans,0.099428,0
2,Kmeans,0.379844,1
2,Kmeans,0.10031,1
2,Kmeans,0.331611,0
2,Kmeans,0.25158,0
2,Kmeans,0.324815,0
2,Kmeans,0.253756,1
2,Kmeans,0.120932,0
2,Kmeans,0.414492,1
2,Kmeans,0.104633,1
2,Kmeans,0.347391,0
2,Kmeans,0.354572,0
2,Kmeans,0.256763,0
2,Kmeans,0.33834,0
2,Kmeans,0.423845,1
2,Kmeans,0.244839,1
2,Kmeans,0.322277,0
2,Kmeans,0.09984,0
2,Kmeans,0.308636,0
2,Kmeans,0.239511,0
2,Kmeans,0.011777,0
2,Kmeans,0.038728,1
2,Kmeans,0.176792,0
2,Kmeans,0.33033,1
2,Kmeans,0.365586,0
2,Kmeans,0.385632,1
2,Kmeans,0.25611,1
2,Kmeans,0.376681,0
2,Kmeans,0.430026,1
2,Kmeans,0.085056,0
2,Kmeans,0.258673,1
2,Kmeans,0.184244,1
2,Kmeans,0.356967,0
2,Kmeans,0.165415,1
2,Kmeans,0.181936,1
2,Kmeans,0.486282,1
2,Kmeans,-0.013495,0
2,Kmeans,0.400653,1
2,Kmeans,0.019651,1
2,Kmeans,0.334715,0
2,Kmeans,0.11423,0
2,Kmeans,0.003038,0
2,Kmeans,0.170019,1
2,Kmeans,0.398407,0
2,Kmeans,0.222188,1
2,Kmeans,0.47701,1
2,Kmeans,0.292042,1
2,Kmeans,0.317235,0
2,Kmeans,0.330749,0
2,Kmeans,0.095105,1
2,Kmeans,0.157313,1
2,Kmeans,0.056435,1
2,Kmeans,0.384129,0
2,Kmeans,0.114686,1
2,Kmeans,0.123038,0
2,Kmeans,0.444825,1
2,Kmeans,0.34288,1
2,Kmeans,0.496934,1
2,Kmeans,0.212127,1
2,Kmeans,0.282662,0
2,Kmeans,0.250341,0
2,Kmeans,0.438525,1
2,Kmeans,0.247283,0
2,Kmeans,0.17641,1
2,Kmeans,0.368688,1
2,Kmeans,0.206267,0
2,Kmeans,0.174856,1
2,Kmeans,0.465535,1
2,Kmeans,0.410954,0
2,Kmeans,0.162025,0
2,Kmeans,0.101438,0
2,Kmeans,0.137031,0
2,Kmeans,0.362062,0
2,Kmeans,0.367904,1
2,Kmeans,0.250598,0
2,Kmeans,0.286267,0
2,Kmeans,0.319316,1
2,Kmeans,0.436933,1
2,Kmeans,0.305169,0
2,Kmeans,0.152718,0
2,Kmeans,0.291717,1
2,Kmeans,0.370122,0
2,Kmeans,0.404239,1
2,Kmeans,0.226094,0
2,Kmeans,0.364642,0
2,Kmeans,0.394274,0
2,Kmeans,0.324494,1
2,Kmeans,0.371383,1
2,Kmeans,0.171271,1
2,Kmeans,0.324832,0
2,Kmeans,0.37683,1
2,Kmeans,0.387011,0
2,Kmeans,0.368784,0
2,Kmeans,0.400285,1
2,Kmeans,0.30456,0
2,Kmeans,0.378706,1
2,Kmeans,0.366348,0
2,Kmeans,0.402548,1
2,Kmeans,0.029432,0
2,Kmeans,0.303515,0
2,Kmeans,0.081156,1
2,Kmeans,0.410844,0
2,Kmeans,0.036949,0
2,Kmeans,0.381067,0
2,Kmeans,0.439111,1
2,Kmeans,0.160568,1
2,Kmeans,0.047519,1
2,Kmeans,0.407437,1
2,Kmeans,0.170991,0
2,Kmeans,0.291847,0
2,Kmeans,0.305987,0
2,Kmeans,0.355684,0
2,Kmeans,0.300423,0
2,Kmeans,0.062593,1
2,Kmeans,0.260247,0
2,Kmeans,0.355393,0
2,Kmeans,0.026095,1
2,Kmeans,0.206451,0
2,Kmeans,0.491932,1
2,Kmeans,0.015241,0
2,Kmeans,0.410283,1
2,Kmeans,0.343171,0
2,Kmeans,0.184698,1
2,Kmeans,0.474045,1
2,Kmeans,0.462383,1
2,Kmeans,0.392258,0
2,Kmeans,0.403052,0
2,Kmeans,0.214662,0
2,Kmeans,0.398914,0
2,Kmeans,-0.008931,0
2,Kmeans,0.348951,1
2,Kmeans,0.307855,1
2,Kmeans,0.084684,1
2,Kmeans,0.181339,0
2,Kmeans,0.312008,1
2,Kmeans,0.237512,1
2,Kmeans,0.032928,0
2,Kmeans,0.305771,1
2,Kmeans,0.432404,1
2,Kmeans,0.106455,0
2,Kmeans,0.213529,0
2,Kmeans,0.415885,1
2,Kmeans,0.328912,0
2,Kmeans,0.428001,0
2,Kmeans,0.114696,1
2,Kmeans,0.40794,1
2,Kmeans,0.145968,0
2,Kmeans,0.29654,0
2,Kmeans,0.094725,1
2,Kmeans,0.206074,0
2,Kmeans,0.269801,0
2,Kmeans,0.319195,0
2,Kmeans,0.412797,0
2,Kmeans,0.433079,1
2,Kmeans,0.433515,1
2,Kmeans,0.377097,1
2,Kmeans,0.397219,0
2,Kmeans,0.229185,1
2,Kmeans,0.03851,0
2,Kmeans,0.237975,0
2,Kmeans,0.211564,0
2,Kmeans,0.268046,0
2,Kmeans,0.113808,0
2,Kmeans,0.491831,1
2,Kmeans,0.360179,1
2,Kmeans,0.377012,0
2,Kmeans,0.333056,1
2,Kmeans,0.389247,1
2,Kmeans,0.484308,1
2,Kmeans,0.020611,1
2,Kmeans,0.264568,1
2,Kmeans,0.167738,0
2,Kmeans,0.051581,1
2,Kmeans,0.016838,0
2,Kmeans,0.260055,0
2,Kmeans,0.315264,1
2,Kmeans,-0.020564,0
2,Kmeans,0.082741,1
2,Kmeans,0.496143,1
2,Kmeans,0.410874,1
2,Kmeans,0.288921,0
2,Kmeans,0.266716,0
2,Kmeans,0.106102,1
2,Kmeans,0.466615,1
2,Kmeans,0.234491,1
2,Kmeans,0.410009,1
2,Kmeans,0.412451,0
2,Kmeans,0.458382,1
2,Kmeans,0.317999,0
2,Kmeans,0.419826,1
2,Kmeans,0.325606,0
2,Kmeans,0.476701,1
2,Kmeans,0.179792,0
2,Kmeans,0.2208,0
2,Kmeans,0.088793,0
2,Kmeans,0.403195,1
2,Kmeans,0.178244,0
2,Kmeans,0.326003,1
2,Kmeans,0.159768,0
2,Kmeans,0.259969,0
2,Kmeans,0.090157,0
2,Kmeans,0.438456,1
2,Kmeans,0.261166,0
2,Kmeans,0.235104,0
2,Kmeans,0.249967,0
2,Kmeans,0.430834,1
2,Kmeans,0.411831,1
2,Kmeans,0.313821,1
2,Kmeans,0.297005,0
2,Kmeans,0.407113,1
2,Kmeans,0.115645,0
2,Kmeans,0.458997,0
2,Kmeans,0.387313,0
2,Kmeans,0.273894,0
2,Kmeans,0.341222,0
2,Kmeans,0.277647,0
2,Kmeans,0.380587,0
2,Kmeans,0.203638,1
2,Kmeans,0.340199,0
2,Kmeans,0.250461,0
2,Kmeans,0.413206,1
2,Kmeans,0.070893,0
2,Kmeans,0.331912,1
2,Kmeans,0.229556,0
2,Kmeans,0.196431,1
2,Kmeans,0.336905,0
2,Kmeans,0.148327,0
2,Kmeans,0.097937,0
2,Kmeans,0.134351,1
2,Kmeans,0.293017,0
2,Kmeans,0.278103,1
2,Kmeans,0.420748,0
2,Kmeans,0.348595,0
2,Kmeans,0.18439,0
2,Kmeans,0.221187,0
2,Kmeans,0.405607,1
2,Kmeans,0.184429,0
2,Kmeans,0.165241,1
2,Kmeans,0.321547,0
2,Kmeans,0.433644,1
2,Kmeans,0.264535,1
2,Kmeans,0.254479,0
2,Kmeans,0.114017,0
2,Kmeans,0.226132,0
2,Kmeans,0.441686,1
2,Kmeans,0.438768,1
2,Kmeans,0.290171,0
2,Kmeans,0.138861,0
2,Kmeans,0.006568,0
2,Kmeans,0.417824,1
2,Kmeans,0.040749,1
2,Kmeans,0.432827,0
2,Kmeans,0.009275,0
2,Kmeans,0.300585,0
2,Kmeans,0.406628,0
2,Kmeans,0.168091,0
2,Kmeans,0.189396,0
2,Kmeans,0.391341,0
2,Kmeans,0.120889,1
2,Kmeans,0.362966,1
2,Kmeans,0.190145,0
2,Kmeans,0.294303,0
2,Kmeans,0.325972,1
2,Kmeans,0.371555,0
2,Kmeans,0.394212,0
2,Kmeans,0.008022,0
2,Kmeans,0.322574,0
2,Kmeans,0.159541,0
2,Kmeans,0.428935,1
2,Kmeans,0.418966,0
2,Kmeans,0.440163,1
2,Kmeans,0.131905,0
2,Kmeans,0.31912,0
2,Kmeans,0.258723,1
2,Kmeans,0.061417,0
2,Kmeans,0.190014,0
2,Kmeans,0.108779,0
2,Kmeans,0.433907,1
2,Kmeans,0.163964,0
2,Kmeans,0.421548,1
2,Kmeans,0.369146,1
2,Kmeans,0.387487,1
2,Kmeans,0.058402,0
2,Kmeans,0.355694,1
2,Kmeans,0.047138,0
2,Kmeans,0.285774,0
2,Kmeans,0.352571,0
2,Kmeans,0.431869,1
2,Kmeans,0.06211,1
2,Kmeans,0.315116,0
2,Kmeans,0.293343,1
2,Kmeans,0.083274,1
2,Kmeans,-0.021662,0
2,Kmeans,0.413339,1
2,Kmeans,0.355439,0
2,Kmeans,0.309387,0
2,Kmeans,0.411562,1
2,Kmeans,0.45638,1
2,Kmeans,0.398362,1
2,Kmeans,0.034411,0
2,Kmeans,0.227533,0
2,Kmeans,0.207049,0
2,Kmeans,0.463896,1
2,Kmeans,0.071365,0
2,Kmeans,0.409855,1
2,Kmeans,0.224353,0
2,Kmeans,0.342572,0
2,Kmeans,0.116442,0
2,Kmeans,0.221055,1
2,Kmeans,0.430314,0
2,Kmeans,0.442912,1
2,Kmeans,0.08114,1
2,Kmeans,0.225371,0
2,Kmeans,0.0656,0
2,Kmeans,0.418992,1
2,Kmeans,0.246028,0
2,Kmeans,0.375292,0
2,Kmeans,0.44635,1
2,Kmeans,0.332796,0
2,Kmeans,0.256234,1
2,Kmeans,0.158518,0
2,Kmeans,0.123744,0
2,Kmeans,-0.018204,0
2,Kmeans,0.11442,1
2,Kmeans,0.099036,0
2,Kmeans,0.435728,1
2,Kmeans,0.379362,0
2,Kmeans,0.282479,1
2,Kmeans,0.406925,1
2,Kmeans,0.425824,1
2,Kmeans,0.050649,0
2,Kmeans,0.466966,1
2,Kmeans,0.291896,0
2,Kmeans,0.113665,0
2,Kmeans,0.328455,1
2,Kmeans,0.015752,0
2,Kmeans,0.423144,0
2,Kmeans,0.439035,0
2,Kmeans,0.354038,1
2,Kmeans,0.082798,0
2,Kmeans,0.282668,1
2,Kmeans,0.467808,1
2,Kmeans,0.161636,0
2,Kmeans,0.224563,1
2,Kmeans,0.067645,1
2,Kmeans,0.046737,1
2,Kmeans,0.315386,1
2,Kmeans,0.394003,1
2,Kmeans,0.346321,1
2,Kmeans,0.263122,0
2,Kmeans,0.208221,0
2,Kmeans,0.359515,0
2,Kmeans,0.166615,1
2,Kmeans,0.230487,1
2,Kmeans,0.191323,0
2,Kmeans,0.363013,0
2,Kmeans,0.335666,0
2,Kmeans,0.280132,1
2,Kmeans,0.412551,1
2,Kmeans,0.331684,0
2,Kmeans,0.277829,1
2,Kmeans,0.110565,1
2,Kmeans,0.136621,0
2,Kmeans,0.414417,1
2,Kmeans,0.216018,1
2,Kmeans,0.159953,1
2,Kmeans,0.332275,0
2,Kmeans,0.291876,0
2,Kmeans,0.459906,1
2,Kmeans,0.487373,1
2,Kmeans,0.416211,0
2,Kmeans,0.070254,0
2,Kmeans,0.274816,0
2,Kmeans,0.452842,1
2,Kmeans,0.348441,1
2,Kmeans,0.299786,0
2,Kmeans,0.094626,0
2,Kmeans,0.047247,0
2,Kmeans,0.455249,1
2,Kmeans,0.286813,0
2,Kmeans,0.457229,1
2,Kmeans,0.341958,0
2,Kmeans,0.309935,1
2,Kmeans,0.414502,1
2,Kmeans,0.28741,1
2,Kmeans,0.244217,0
2,Kmeans,0.358112,1
2,Kmeans,0.459247,1
2,Kmeans,0.184453,0
2,Kmeans,0.240476,0
2,Kmeans,0.240663,0
2,Kmeans,-0.01063,0
2,Kmeans,0.369411,1
2,Kmeans,0.398356,1
2,Kmeans,0.096538,0
2,Kmeans,0.468313,1
2,Kmeans,0.341629,0
