k,type,score,label
2,Kmeans,-0.228228,0
2,Kmeans,0.269037,1
2,Kmeans,0.380434,1
2,Kmeans,0.43218,1
2,Kmeans,0.453477,1
2,Kmeans,0.257715,1
2,Kmeans,0.015564,0
2,Kmeans,0.039995,0
2,Kmeans,0.425859,1
2,Kmeans,0.382919,1
2,Kmeans,0.331214,1
2,Kmeans,0.333101,1
2,Kmeans,0.370291,1
2,Kmeans,0.334992,1
2,Kmeans,-0.228213,0
2,Kmeans,-0.185525,0
2,Kmeans,0.431157,1
2,Kmeans,-0.011009,0
2,Kmeans,0.264292,1
2,Kmeans,0.346805,1
2,Kmeans,0.384628,1
2,Kmeans,0.210517,1
2,Kmeans,0.418062,1
2,Kmeans,0.266948,1
2,Kmeans,0.389565,1
2,Kmeans,0.344089,1
2,Kmeans,0.025704,0
2,Kmeans,0.020361,0
2,Kmeans,-0.019744,0
2,Kmeans,0.415502,1
2,Kmeans,0.155947,1
2,Kmeans,0.287186,1
2,Kmeans,0.293391,1
2,Kmeans,0.345391,1
2,Kmeans,0.001978,0
2,Kmeans,0.339373,1
2,Kmeans,-0.019523,0
2,Kmeans,0.433925,1
2,Kmeans,0.334075,1
2,Kmeans,0.413477,1
2,Kmeans,0.13892,0
2,Kmeans,0.239239,1
2,Kmeans,-0.197405,0
2,Kmeans,0.468603,1
2,Kmeans,0.398485,1
2,Kmeans,0.380582,1
2,Kmeans,0.382959,1
2,Kmeans,0.397437,1
2,Kmeans,0.411319,1
2,Kmeans,0.365429,1
2,Kmeans,-0.134573,0
2,Kmeans,0.333358,1
2,Kmeans,0.159797,1
2,Kmeans,0.425878,1
2,Kmeans,0.407904,1
2,Kmeans,-0.084881,0
2,Kmeans,0.197799,1
2,Kmeans,0.319628,1
2,Kmeans,0.357822,1
2,Kmeans,0.226269,1
2,Kmeans,0.35408,1
2,Kmeans,0.375429,1
2,Kmeans,0.096725,1
2,Kmeans,0.378643,1
2,Kmeans,0.354749,1
2,Kmeans,0.306933,1
2,Kmeans,0.396245,1
2,Kmeans,0.225534,1
2,Kmeans,0.168915,1
2,GMM,0.375614,1
2,GMM,-0.180148,0
2,GMM,0.401443,1
2,GMM,0.475216,1
2,GMM,0.549256,1
2,GMM,0.457306,1
2,GMM,0.539911,1
2,GMM,0.453054,1
2,GMM,0.395335,1
2,GMM,0.522255,1
2,GMM,0.550454,1
2,GMM,0.622756,1
2,GMM,0.585174,1
2,GMM,0.613569,1
2,GMM,0.558491,1
2,GMM,0.543854,1
2,GMM,0.590504,1
2,GMM,-0.420115,0
2,GMM,0.577497,1
2,GMM,-0.280988,0
2,GMM,0.50409,1
2,GMM,0.587216,1
2,GMM,0.52857,1
2,GMM,-0.390978,0
2,GMM,0.216069,1
2,GMM,-0.1508,0
2,GMM,0.577111,1
2,GMM,0.419145,1
2,GMM,0.275856,1
2,GMM,0.590945,1
2,GMM,-0.377035,0
2,GMM,-0.367418,0
2,GMM,0.443792,1
2,GMM,0.495014,1
2,GMM,0.577111,1
2,GMM,0.56013,1
2,GMM,0.472262,1
2,GMM,0.558514,1
2,GMM,-0.322061,0
2,GMM,0.536017,1
2,GMM,0.593261,1
2,GMM,-0.318648,0
2,GMM,0.60535,1
2,GMM,0.311793,1
2,GMM,-0.111691,0
2,GMM,0.453731,1
2,GMM,-0.19743,0
2,GMM,0.584545,1
2,GMM,-0.173169,0
2,GMM,0.602446,1
2,GMM,0.601647,1
2,GMM,0.57386,1
2,GMM,0.425998,1
2,GMM,0.558315,1
2,GMM,-0.153286,0
2,GMM,0.556055,1
2,GMM,0.533692,1
2,GMM,-0.098436,0
2,GMM,-0.145474,0
2,GMM,0.433875,1
2,GMM,0.497533,1
2,GMM,0.445325,1
2,GMM,-0.382027,0
2,GMM,-0.220666,0
2,GMM,0.508493,1
2,GMM,0.558475,1
2,GMM,0.491528,1
2,GMM,0.535926,1
2,GMM,0.550891,1
2,GMM,0.552544,1
2,GMM,0.561238,1
2,GMM,0.267892,1
2,GMM,-0.424317,0
2,GMM,-0.391541,0
2,GMM,0.60259,1
2,GMM,0.192768,1
2,GMM,0.444195,1
2,GMM,0.525439,1
2,GMM,0.587078,1
2,GMM,0.613263,1
2,GMM,0.557631,1
2,GMM,-0.359758,0
2,GMM,0.614564,1
2,GMM,0.500054,1
2,GMM,0.494781,1
2,GMM,0.539045,1
2,GMM,0.509556,1
2,GMM,0.345526,1
2,GMM,0.419321,1
2,GMM,-0.286035,0
2,GMM,0.553301,1
2,GMM,0.6013,1
2,GMM,0.52133,1
2,GMM,0.394216,1
2,GMM,0.582429,1
2,GMM,0.613569,1
2,GMM,0.421504,1
2,GMM,0.527549,1
2,GMM,0.567367,1
2,GMM,0.538299,1
2,GMM,0.492091,1
2,GMM,-0.165281,0
2,GMM,0.481982,1
2,GMM,0.453156,1
2,GMM,0.443608,1
2,GMM,0.58819,1
2,GMM,0.504853,1
2,GMM,0.191382,1
2,GMM,0.586985,1
2,GMM,0.209039,1
2,GMM,0.515379,1
2,GMM,0.471385,1
2,GMM,0.532509,1
2,GMM,0.430034,1
2,GMM,0.561161,1
2,GMM,0.583365,1
2,GMM,0.536085,1
2,GMM,0.413868,1
2,GMM,-0.145647,0
2,GMM,-0.341096,0
2,GMM,0.601903,1
2,GMM,0.408593,1
2,GMM,0.536139,1
2,GMM,0.439554,1
2,GMM,0.388058,1
2,GMM,-0.343107,0
2,GMM,0.437643,1
2,GMM,-0.432914,0
2,GMM,-0.459273,0
2,GMM,-0.169845,0
2,GMM,0.55409,1
2,GMM,0.622756,1
2,GMM,0.489949,1
2,GMM,-0.197159,0
2,GMM,0.163894,1
2,GMM,0.497595,1
2,GMM,0.516473,1
2,GMM,-0.20896,0
2,GMM,0.5934,1
2,GMM,0.601929,1
2,GMM,0.530123,1
2,GMM,0.558523,1
2,GMM,0.558671,1
2,GMM,-0.263291,0
2,GMM,0.313962,1
2,GMM,-0.3095,0
2,GMM,0.481809,1
2,GMM,0.622756,1
2,GMM,-0.196894,0
2,GMM,0.489944,1
2,GMM,0.474771,1
2,GMM,0.504666,1
2,GMM,-0.229424,0
2,GMM,0.560645,1
2,GMM,0.556292,1
2,GMM,-0.175777,0
2,GMM,-0.419979,0
2,GMM,0.59652,1
2,GMM,-0.269147,0
2,GMM,0.613244,1
2,GMM,0.482497,1
2,GMM,0.558263,1
2,GMM,-0.326737,0
2,GMM,-0.185619,0
2,GMM,0.516985,1
2,GMM,0.483018,1
2,GMM,0.430612,1
2,GMM,-0.433321,0
2,GMM,0.576706,1
2,GMM,0.508428,1
2,GMM,-0.294582,0
2,GMM,0.5339,1
2,GMM,0.550439,1
2,GMM,0.578311,1
2,GMM,0.60179,1
2,GMM,0.602593,1
2,GMM,0.453156,1
2,GMM,0.528838,1
2,GMM,-0.448576,0
2,GMM,0.579124,1
2,GMM,0.508344,1
2,GMM,0.530581,1
2,GMM,0.590401,1
2,GMM,0.622756,1
2,GMM,0.517189,1
2,GMM,0.509256,1
2,GMM,-0.382584,0
2,GMM,0.495247,1
2,GMM,0.588653,1
2,GMM,0.362322,1
2,GMM,0.556638,1
2,GMM,0.583887,1
2,GMM,0.60421,1
2,GMM,-0.121057,0
2,GMM,0.453345,1
2,GMM,0.582448,1
2,GMM,-0.202573,0
2,GMM,0.453156,1
2,GMM,0.570279,1
2,GMM,0.404829,1
2,GMM,-0.180107,0
2,GMM,0.40013,1
2,GMM,0.561263,1
2,GMM,0.607576,1
2,GMM,0.301022,1
2,GMM,-0.188408,0
2,GMM,0.518815,1
2,GMM,0.553068,1
2,GMM,0.596209,1
2,GMM,0.436471,1
2,GMM,0.496086,1
2,GMM,0.546032,1
2,GMM,0.584024,1
2,GMM,0.594117,1
2,GMM,0.622756,1
2,GMM,0.533039,1
2,GMM,0.540184,1
2,GMM,0.543507,1
2,GMM,-0.169559,0
2,GMM,0.592866,1
2,GMM,0.602591,1
2,GMM,-0.343391,0
2,GMM,-0.214371,0
2,GMM,-0.353758,0
2,GMM,-0.373599,0
2,GMM,-0.327313,0
2,GMM,-0.201678,0
2,GMM,0.550357,1
2,GMM,0.580446,1
2,GMM,0.485485,1
2,GMM,0.58079,1
2,GMM,-0.164383,0
2,GMM,0.60421,1
2,GMM,0.334218,1
2,GMM,-0.165793,0
2,GMM,0.565783,1
2,GMM,-0.268414,0
2,GMM,-0.183167,0
2,GMM,0.53009,1
2,GMM,0.549865,1
2,GMM,0.55172,1
2,GMM,0.429238,1
2,GMM,0.564791,1
2,GMM,0.383663,1
2,GMM,0.534847,1
2,GMM,0.540362,1
2,GMM,-0.178362,0
2,GMM,0.408995,1
2,GMM,0.460165,1
2,GMM,0.298975,1
2,GMM,0.522282,1
2,GMM,0.584714,1
2,GMM,-0.19722,0
2,GMM,0.595732,1
2,GMM,0.573655,1
2,GMM,-0.061898,0
2,GMM,-0.367171,0
2,GMM,0.533321,1
2,GMM,0.433827,1
2,GMM,0.449051,1
2,GMM,0.547966,1
2,GMM,-0.382584,0
2,GMM,0.574003,1
2,GMM,0.463819,1
2,GMM,0.470285,1
2,GMM,0.565439,1
2,GMM,0.58819,1
2,GMM,0.488293,1
2,GMM,-0.230498,0
2,GMM,0.427171,1
2,GMM,0.578075,1
2,GMM,0.622755,1
2,GMM,0.537551,1
2,GMM,0.595889,1
2,GMM,-0.404957,0
2,GMM,0.585431,1
2,GMM,0.573992,1
2,GMM,0.497799,1
2,GMM,0.601894,1
2,GMM,-0.19446,0
2,GMM,-0.32095,0
2,GMM,0.555648,1
2,GMM,0.550693,1
2,GMM,0.416637,1
2,GMM,0.528759,1
2,GMM,0.435972,1
2,GMM,0.570277,1
2,GMM,0.545031,1
2,GMM,-0.168916,0
2,GMM,-0.069463,0
2,GMM,0.42102,1
2,GMM,0.547416,1
2,GMM,-0.16935,0
2,GMM,0.410068,1
2,GMM,0.287473,1
2,GMM,-0.355618,0
2,GMM,-0.197234,0
2,GMM,0.358753,1
2,GMM,-0.382584,0
2,GMM,0.559229,1
2,GMM,0.588036,1
2,GMM,0.593695,1
2,GMM,0.388715,1
2,GMM,0.438895,1
2,GMM,-0.433219,0
2,GMM,0.595059,1
2,GMM,0.566966,1
2,GMM,0.470388,1
2,GMM,-0.410753,0
2,GMM,0.500424,1
2,GMM,0.505433,1
2,GMM,0.436028,1
2,GMM,0.520762,1
2,GMM,0.540362,1
2,GMM,0.238558,1
2,GMM,0.534217,1
2,GMM,0.60535,1
2,GMM,0.441434,1
2,GMM,-0.402105,0
2,GMM,0.438002,1
2,GMM,0.53273,1
2,GMM,0.439814,1
2,GMM,0.593928,1
2,GMM,0.527579,1
2,GMM,-0.123982,0
2,GMM,0.588418,1
2,GMM,0.510294,1
2,GMM,0.560774,1
2,GMM,0.471124,1
2,GMM,0.452571,1
2,GMM,-0.332597,0
3,Kmeans,0.187379,0
3,Kmeans,0.12903,0
3,Kmeans,0.20329,0
3,Kmeans,-0.006246,2
3,Kmeans,-0.224387,1
3,Kmeans,0.374038,0
3,Kmeans,0.234573,0
3,Kmeans,0.067468,1
3,Kmeans,0.135292,1
3,Kmeans,0.311856,0
3,Kmeans,0.101286,2
3,Kmeans,0.271895,0
3,Kmeans,0.361436,0
3,Kmeans,0.263825,0
3,Kmeans,0.215531,0
3,Kmeans,0.391552,0
3,Kmeans,0.322218,0
3,Kmeans,0.249235,0
3,Kmeans,0.295433,0
3,Kmeans,0.128152,0
3,Kmeans,-0.099287,1
3,Kmeans,0.291913,0
3,Kmeans,-0.146907,1
3,Kmeans,0.313693,0
3,Kmeans,0.051887,1
3,Kmeans,0.099956,0
3,Kmeans,0.244946,0
3,Kmeans,0.342761,0
3,Kmeans,0.119387,0
3,Kmeans,0.322643,0
3,Kmeans,0.165902,0
3,Kmeans,0.076141,2
3,Kmeans,0.246892,0
3,Kmeans,0.27991,0
3,Kmeans,0.244946,0
3,Kmeans,0.373423,0
3,Kmeans,0.287522,0
3,Kmeans,0.399317,0
3,Kmeans,-0.015607,2
3,Kmeans,0.357478,0
3,Kmeans,0.273487,0
3,Kmeans,0.119113,0
3,Kmeans,0.306983,0
3,Kmeans,0.193582,0
3,Kmeans,0.025679,1
3,Kmeans,0.0819,1
3,Kmeans,0.027596,1
3,Kmeans,0.346829,0
3,Kmeans,0.054619,0
3,Kmeans,0.232218,0
3,Kmeans,0.280038,0
3,Kmeans,0.25394,0
3,Kmeans,0.297459,0
3,Kmeans,-0.21986,1
3,Kmeans,-0.005155,1
3,Kmeans,0.398634,0
3,Kmeans,0.385917,0
3,Kmeans,0.079538,0
3,Kmeans,0.110272,0
3,Kmeans,0.142481,1
3,Kmeans,-0.174857,1
3,Kmeans,0.195308,2
3,Kmeans,0.011868,1
3,Kmeans,0.084042,0
3,Kmeans,0.029096,2
3,Kmeans,0.253274,0
3,Kmeans,0.07215,2
3,Kmeans,0.29351,0
3,Kmeans,0.338213,0
3,Kmeans,0.333507,0
3,Kmeans,0.402812,0
3,Kmeans,0.262908,2
3,Kmeans,-0.106222,1
3,Kmeans,0.314216,0
3,Kmeans,0.232357,0
3,Kmeans,0.030911,1
3,Kmeans,0.063086,1
3,Kmeans,0.314349,0
3,Kmeans,0.290989,0
3,Kmeans,0.313462,0
3,Kmeans,0.288522,0
3,Kmeans,0.189211,0
3,Kmeans,0.287602,0
3,Kmeans,-0.058295,2
3,Kmeans,0.374778,0
3,Kmeans,0.358116,0
3,Kmeans,0.033447,2
3,Kmeans,0.278382,2
3,Kmeans,0.216875,2
3,Kmeans,-0.020189,1
3,Kmeans,0.334265,0
3,Kmeans,0.267057,0
3,Kmeans,0.086679,2
3,Kmeans,0.25334,0
3,Kmeans,0.238876,0
3,Kmeans,0.263825,0
3,Kmeans,0.218788,2
3,Kmeans,0.316547,0
3,Kmeans,0.29928,0
3,Kmeans,0.120978,2
3,Kmeans,0.243431,0
3,Kmeans,0.005389,1
3,Kmeans,0.338547,0
3,Kmeans,0.079865,1
3,Kmeans,0.232985,0
3,Kmeans,0.319925,0
3,Kmeans,0.260081,0
3,Kmeans,0.096109,0
3,Kmeans,0.2909,0
3,Kmeans,0.250365,2
3,Kmeans,-0.087225,1
3,Kmeans,0.180238,2
3,Kmeans,-0.003189,2
3,Kmeans,0.192892,2
3,Kmeans,0.402709,0
3,Kmeans,0.249656,0
3,Kmeans,0.37208,0
3,Kmeans,0.322832,0
3,Kmeans,0.062364,0
3,Kmeans,-0.06444,1
3,Kmeans,0.280331,0
3,Kmeans,-0.010482,1
3,Kmeans,0.299488,0
3,Kmeans,0.256871,0
3,Kmeans,0.196215,1
3,Kmeans,0.243207,0
3,Kmeans,-0.136165,1
3,Kmeans,0.315386,0
3,Kmeans,0.20452,0
3,Kmeans,0.085654,0
3,Kmeans,0.396588,0
3,Kmeans,0.271895,0
3,Kmeans,0.138651,0
3,Kmeans,0.055299,1
3,Kmeans,0.220924,2
3,Kmeans,0.315793,0
3,Kmeans,0.390264,0
3,Kmeans,0.117501,1
3,Kmeans,0.273067,0
3,Kmeans,0.231688,0
3,Kmeans,0.091456,2
3,Kmeans,0.253313,0
3,Kmeans,0.401224,0
3,Kmeans,0.114398,0
3,Kmeans,0.038681,1
3,Kmeans,0.055135,0
3,Kmeans,0.313182,0
3,Kmeans,0.271895,0
3,Kmeans,0.148173,0
3,Kmeans,0.138649,0
3,Kmeans,0.271413,0
3,Kmeans,0.073227,2
3,Kmeans,-0.007627,1
3,Kmeans,0.376125,0
3,Kmeans,0.398875,0
3,Kmeans,0.082428,0
3,Kmeans,-0.101675,1
3,Kmeans,0.397925,0
3,Kmeans,0.168518,0
3,Kmeans,0.313441,0
3,Kmeans,0.290399,0
3,Kmeans,0.305066,0
3,Kmeans,0.122952,0
3,Kmeans,0.048998,1
3,Kmeans,-0.007139,2
3,Kmeans,0.225274,0
3,Kmeans,-0.05843,1
3,Kmeans,0.130944,0
3,Kmeans,0.333373,0
3,Kmeans,-0.112161,1
3,Kmeans,0.094738,1
3,Kmeans,0.351593,0
3,Kmeans,0.01695,2
3,Kmeans,0.392678,0
3,Kmeans,0.280206,0
3,Kmeans,0.232359,0
3,Kmeans,0.079865,1
3,Kmeans,-0.146317,1
3,Kmeans,0.238983,0
3,Kmeans,0.198775,0
3,Kmeans,0.028854,2
3,Kmeans,0.288318,0
3,Kmeans,0.283378,0
3,Kmeans,0.271895,0
3,Kmeans,0.289877,0
3,Kmeans,0.366117,0
3,Kmeans,0.018353,1
3,Kmeans,0.174892,2
3,Kmeans,0.247377,0
3,Kmeans,0.285051,2
3,Kmeans,0.210572,0
3,Kmeans,0.249398,0
3,Kmeans,0.364917,0
3,Kmeans,0.162255,0
3,Kmeans,0.319752,0
3,Kmeans,0.299696,0
3,Kmeans,-0.027476,2
3,Kmeans,0.079865,1
3,Kmeans,0.289277,0
3,Kmeans,0.169035,2
3,Kmeans,0.048714,1
3,Kmeans,0.127365,1
3,Kmeans,0.260828,0
3,Kmeans,0.282121,0
3,Kmeans,0.288958,2
3,Kmeans,0.110274,0
3,Kmeans,0.233037,0
3,Kmeans,0.334046,0
3,Kmeans,0.263814,0
3,Kmeans,0.243827,0
3,Kmeans,0.037704,2
3,Kmeans,0.224766,0
3,Kmeans,0.346673,0
3,Kmeans,0.324015,0
3,Kmeans,0.271895,0
3,Kmeans,0.308587,0
3,Kmeans,0.39155,0
3,Kmeans,0.043275,2
3,Kmeans,0.117149,0
3,Kmeans,0.324425,0
3,Kmeans,0.232359,0
3,Kmeans,0.081412,0
3,Kmeans,0.097451,0
3,Kmeans,0.225107,0
3,Kmeans,0.330049,0
3,Kmeans,0.183254,0
3,Kmeans,0.057412,2
3,Kmeans,0.016264,2
3,Kmeans,-0.230283,1
3,Kmeans,-0.061836,2
3,Kmeans,0.328178,0
3,Kmeans,0.05393,0
3,Kmeans,0.364917,0
3,Kmeans,0.08882,1
3,Kmeans,0.161054,1
3,Kmeans,-0.227711,1
3,Kmeans,-0.021918,2
3,Kmeans,-0.011665,2
3,Kmeans,0.274712,0
3,Kmeans,0.333372,0
3,Kmeans,0.332625,0
3,Kmeans,0.111406,1
3,Kmeans,0.36644,0
3,Kmeans,0.203409,1
3,Kmeans,-0.215834,1
3,Kmeans,0.368459,0
3,Kmeans,0.063889,1
3,Kmeans,0.186196,1
3,Kmeans,-0.196524,1
3,Kmeans,0.171725,0
3,Kmeans,0.026688,2
3,Kmeans,0.360992,0
3,Kmeans,0.059806,2
3,Kmeans,0.326895,0
3,Kmeans,0.36276,0
3,Kmeans,0.016663,2
3,Kmeans,0.104259,0
3,Kmeans,0.404329,0
3,Kmeans,0.21909,0
3,Kmeans,0.229769,0
3,Kmeans,0.388742,0
3,Kmeans,0.018353,1
3,Kmeans,-0.215525,1
3,Kmeans,0.193129,2
3,Kmeans,0.271746,0
3,Kmeans,0.311015,0
3,Kmeans,0.319925,0
3,Kmeans,0.300493,0
3,Kmeans,0.029652,1
3,Kmeans,0.065553,1
3,Kmeans,0.292197,0
3,Kmeans,0.271894,0
3,Kmeans,0.369586,0
3,Kmeans,0.357701,0
3,Kmeans,0.327785,0
3,Kmeans,0.359519,0
3,Kmeans,-0.215515,1
3,Kmeans,-0.16928,1
3,Kmeans,0.280322,0
3,Kmeans,0.008658,1
3,Kmeans,-0.03161,2
3,Kmeans,0.368233,0
3,Kmeans,0.016838,2
3,Kmeans,0.221869,2
3,Kmeans,0.379846,0
3,Kmeans,0.306073,0
3,Kmeans,0.194835,0
3,Kmeans,0.363145,0
3,Kmeans,0.023045,1
3,Kmeans,0.010401,1
3,Kmeans,0.015777,1
3,Kmeans,0.386173,0
3,Kmeans,0.032537,0
3,Kmeans,0.194351,2
3,Kmeans,0.118853,0
3,Kmeans,0.170607,0
3,Kmeans,0.014865,1
3,Kmeans,0.239042,0
3,Kmeans,0.018353,1
3,Kmeans,0.212258,0
3,Kmeans,0.360658,0
3,Kmeans,0.273331,0
3,Kmeans,0.175253,1
3,Kmeans,0.26163,0
